latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
37.427963,-122.154785,17.0,-28800,America/Los_Angeles,GMT-8

time,temperature_2m (°C),precipitation (mm),wind_speed_10m (km/h),weather_code (wmo code),cloud_cover (%),shortwave_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),relative_humidity_2m (%)
2018-07-30T09:00,17.3,0.00,9.9,1,30,449.0,346.0,169.1,83
2018-07-30T10:00,19.3,0.00,12.1,0,16,586.0,465.0,159.9,76
2018-07-30T11:00,20.0,0.00,13.2,0,16,870.0,335.0,618.1,74
2018-07-30T12:00,21.2,0.00,14.4,0,15,941.0,319.0,669.8,73
2018-07-30T13:00,22.5,0.00,16.2,0,15,959.0,225.0,779.7,71
2018-07-30T14:00,23.2,0.00,16.9,0,15,927.0,173.0,835.0,69
2018-07-30T15:00,23.5,0.00,16.9,0,16,809.0,194.0,753.5,70
2018-07-30T16:00,22.8,0.00,16.2,0,15,681.0,100.0,846.0,70
2018-07-30T17:00,22.4,0.00,16.3,0,16,497.0,71.0,813.8,65
2018-07-30T18:00,20.8,0.00,13.4,0,15,280.0,65.0,636.9,69
2018-07-30T19:00,18.1,0.00,13.3,0,15,65.0,43.0,140.8,75
2018-07-30T20:00,16.3,0.00,11.5,0,15,0.0,0.0,0.0,80
2018-07-30T21:00,15.0,0.00,11.9,0,15,0.0,0.0,0.0,87
2018-07-30T22:00,14.3,0.00,12.1,1,23,0.0,0.0,0.0,90
2018-07-30T23:00,13.8,0.00,9.9,1,25,0.0,0.0,0.0,93
2018-07-31T00:00,13.2,0.00,9.2,1,25,0.0,0.0,0.0,95
2018-07-31T01:00,12.7,0.00,7.4,1,38,0.0,0.0,0.0,94
2018-07-31T02:00,12.8,0.00,7.3,1,43,0.0,0.0,0.0,95
2018-07-31T03:00,13.0,0.00,6.9,1,48,0.0,0.0,0.0,95
2018-07-31T04:00,12.9,0.00,8.7,1,42,0.0,0.0,0.0,94
2018-07-31T05:00,12.8,0.00,5.8,2,53,0.0,0.0,0.0,94
2018-07-31T06:00,13.2,0.00,6.1,2,71,17.0,17.0,0.0,94
2018-07-31T07:00,14.0,0.00,7.2,2,68,135.0,97.0,159.1,91
2018-07-31T08:00,15.1,0.00,7.9,2,57,260.0,237.0,53.3,88
2018-07-31T09:00,16.1,0.00,9.2,1,33,452.0,314.0,227.2,85
2018-07-31T10:00,17.8,0.00,11.5,0,16,698.0,290.0,540.3,79
2018-07-31T11:00,19.3,0.00,12.6,0,16,903.0,153.0,867.9,77
2018-07-31T12:00,20.8,0.00,14.4,0,15,976.0,105.0,939.4,74
2018-07-31T13:00,22.1,0.00,16.2,0,15,986.0,97.0,945.8,73
2018-07-31T14:00,22.1,0.00,17.7,0,15,916.0,212.0,780.9,74
2018-07-31T15:00,23.1,0.00,16.6,0,15,807.0,174.0,777.2,70
2018-07-31T16:00,22.7,0.00,16.3,0,14,663.0,184.0,699.5,70
2018-07-31T17:00,21.7,0.00,15.0,0,16,473.0,122.0,673.4,72
2018-07-31T18:00,19.1,0.00,13.7,0,15,252.0,94.0,471.6,78
2018-07-31T19:00,17.4,0.00,12.6,0,16,60.0,43.0,109.7,78
2018-07-31T20:00,15.5,0.00,12.8,0,16,0.0,0.0,0.0,84
2018-07-31T21:00,14.6,0.00,10.8,0,17,0.0,0.0,0.0,87
2018-07-31T22:00,13.9,0.00,10.1,1,23,0.0,0.0,0.0,90
2018-07-31T23:00,13.2,0.00,9.5,0,16,0.0,0.0,0.0,93
2018-08-01T00:00,12.8,0.00,9.0,1,25,0.0,0.0,0.0,94
2018-08-01T01:00,12.4,0.00,8.1,0,16,0.0,0.0,0.0,94
2018-08-01T02:00,11.7,0.00,6.2,1,39,0.0,0.0,0.0,95
2018-08-01T03:00,12.4,0.00,7.8,1,36,0.0,0.0,0.0,96
2018-08-01T04:00,12.4,0.00,6.8,1,36,0.0,0.0,0.0,95
2018-08-01T05:00,12.4,0.00,5.4,2,70,0.0,0.0,0.0,97
2018-08-01T06:00,12.9,0.00,3.9,2,69,22.0,22.0,0.0,92
2018-08-01T07:00,13.7,0.00,5.4,2,63,121.0,111.0,42.3,90
2018-08-01T08:00,14.8,0.00,6.0,1,48,340.0,183.0,365.6,87
2018-08-01T09:00,16.3,0.00,8.9,0,19,480.0,333.0,242.7,84
2018-08-01T10:00,18.3,0.00,12.4,0,16,714.0,457.0,341.1,78
2018-08-01T11:00,19.1,0.00,12.5,0,16,865.0,196.0,775.6,77
2018-08-01T12:00,20.5,0.00,14.3,0,15,965.0,174.0,854.5,74
2018-08-01T13:00,21.5,0.00,16.6,0,15,973.0,171.0,854.6,74
2018-08-01T14:00,22.2,0.00,16.6,0,15,943.0,106.0,930.1,70
2018-08-01T15:00,22.1,0.00,17.3,0,15,860.0,124.0,905.6,70
2018-08-01T16:00,22.4,0.00,14.8,0,15,675.0,138.0,786.5,66
2018-08-01T17:00,22.1,0.00,14.8,0,16,476.0,143.0,641.6,56
2018-08-01T18:00,20.0,0.00,12.6,0,15,282.0,80.0,607.6,68
2018-08-01T19:00,17.8,0.00,11.9,0,15,54.0,48.0,39.1,71
2018-08-01T20:00,16.0,0.00,9.4,0,16,0.0,0.0,0.0,78
2018-08-01T21:00,14.5,0.00,8.7,1,25,0.0,0.0,0.0,86
2018-08-01T22:00,13.6,0.00,8.9,1,28,0.0,0.0,0.0,90
2018-08-01T23:00,13.0,0.00,8.4,1,25,0.0,0.0,0.0,91
2018-08-02T00:00,12.3,0.00,7.4,1,28,0.0,0.0,0.0,94
2018-08-02T01:00,11.9,0.00,8.4,1,27,0.0,0.0,0.0,95
2018-08-02T02:00,11.6,0.00,10.2,1,32,0.0,0.0,0.0,95
2018-08-02T03:00,11.4,0.00,9.7,1,38,0.0,0.0,0.0,96
2018-08-02T04:00,12.0,0.00,9.4,2,62,0.0,0.0,0.0,92
2018-08-02T05:00,12.4,0.00,4.5,2,61,0.0,0.0,0.0,93
2018-08-02T06:00,12.8,0.00,1.8,2,58,22.0,22.0,0.0,92
2018-08-02T07:00,13.8,0.00,4.4,2,52,133.0,99.0,145.1,88
2018-08-02T08:00,15.0,0.00,6.3,1,24,299.0,262.0,86.6,85
2018-08-02T09:00,16.9,0.00,9.1,1,20,548.0,278.0,447.1,78
2018-08-02T10:00,18.6,0.00,12.3,0,16,768.0,136.0,840.6,75
2018-08-02T11:00,19.4,0.00,13.6,0,15,870.0,161.0,823.4,75
2018-08-02T12:00,21.0,0.00,14.6,0,16,971.0,138.0,901.3,72
2018-08-02T13:00,22.6,0.00,15.2,0,0,978.0,136.0,898.7,67
2018-08-02T14:00,23.5,0.00,17.3,0,0,947.0,110.0,931.9,61
2018-08-02T15:00,23.4,0.00,16.6,0,0,837.0,99.0,910.2,58
2018-08-02T16:00,23.2,0.00,14.0,0,14,682.0,94.0,863.8,54
2018-08-02T17:00,23.3,0.00,13.7,0,14,489.0,77.0,797.5,47
2018-08-02T18:00,20.6,0.00,13.0,0,14,270.0,74.0,594.3,64
2018-08-02T19:00,18.5,0.00,11.5,0,13,57.0,40.0,111.7,66
2018-08-02T20:00,16.7,0.00,9.7,0,13,0.0,0.0,0.0,70
2018-08-02T21:00,15.7,0.00,9.7,0,14,0.0,0.0,0.0,76
2018-08-02T22:00,14.8,0.00,8.0,0,16,0.0,0.0,0.0,81
2018-08-02T23:00,14.0,0.00,5.2,0,16,0.0,0.0,0.0,86
2018-08-03T00:00,13.4,0.00,5.5,0,15,0.0,0.0,0.0,89
2018-08-03T01:00,12.7,0.00,5.6,0,15,0.0,0.0,0.0,91
2018-08-03T02:00,12.3,0.00,6.6,0,16,0.0,0.0,0.0,93
2018-08-03T03:00,11.9,0.00,6.1,0,16,0.0,0.0,0.0,91
2018-08-03T04:00,11.5,0.00,7.1,0,15,0.0,0.0,0.0,91
2018-08-03T05:00,11.3,0.00,8.6,0,16,0.0,0.0,0.0,95
2018-08-03T06:00,12.0,0.00,3.2,0,15,33.0,24.0,87.5,89
2018-08-03T07:00,14.0,0.00,4.1,0,16,184.0,93.0,392.4,88
2018-08-03T08:00,16.1,0.00,5.0,0,15,380.0,111.0,632.5,82
2018-08-03T09:00,17.8,0.00,7.8,0,15,608.0,103.0,838.8,76
2018-08-03T10:00,19.3,0.00,9.4,0,16,788.0,171.0,822.5,72
2018-08-03T11:00,21.3,0.00,11.4,0,1,908.0,98.0,942.4,67
2018-08-03T12:00,24.0,0.00,12.7,0,0,963.0,200.0,827.0,57
2018-08-03T13:00,25.7,0.00,14.2,0,0,988.0,110.0,938.8,50
2018-08-03T14:00,26.8,0.00,15.5,0,0,941.0,101.0,937.0,45
2018-08-03T15:00,27.7,0.00,14.8,0,0,830.0,104.0,897.5,41
2018-08-03T16:00,26.6,0.00,13.0,0,0,675.0,97.0,851.9,45
2018-08-03T17:00,26.3,0.00,12.6,0,0,481.0,88.0,764.3,47
2018-08-03T18:00,25.3,0.00,11.5,0,0,266.0,74.0,587.0,44
2018-08-03T19:00,22.4,0.00,9.4,0,0,51.0,38.0,86.2,50
2018-08-03T20:00,19.5,0.00,8.8,0,0,0.0,0.0,0.0,58
2018-08-03T21:00,17.7,0.00,8.8,0,0,0.0,0.0,0.0,63
2018-08-03T22:00,16.3,0.00,4.3,0,0,0.0,0.0,0.0,69
2018-08-03T23:00,15.3,0.00,2.9,0,0,0.0,0.0,0.0,72
2018-08-04T00:00,14.2,0.00,2.0,0,0,0.0,0.0,0.0,71
2018-08-04T01:00,13.4,0.00,4.6,0,14,0.0,0.0,0.0,77
2018-08-04T02:00,13.4,0.00,6.0,0,14,0.0,0.0,0.0,79
2018-08-04T03:00,12.7,0.00,6.2,0,14,0.0,0.0,0.0,88
2018-08-04T04:00,12.2,0.00,5.6,0,0,0.0,0.0,0.0,89
2018-08-04T05:00,12.0,0.00,8.6,0,0,0.0,0.0,0.0,88
2018-08-04T06:00,13.3,0.00,9.5,0,0,37.0,16.0,206.7,88
2018-08-04T07:00,16.3,0.00,7.0,0,10,197.0,54.0,622.9,83
2018-08-04T08:00,19.2,0.00,8.7,0,16,405.0,109.0,699.4,75
2018-08-04T09:00,21.0,0.00,10.5,0,16,586.0,201.0,641.5,68
2018-08-04T10:00,23.8,0.00,12.6,0,0,750.0,219.0,709.5,58
2018-08-04T11:00,24.6,0.00,13.8,0,0,896.0,128.0,895.2,56
2018-08-04T12:00,26.1,0.00,15.5,0,0,975.0,100.0,950.0,50
2018-08-04T13:00,27.8,0.00,18.4,0,0,985.0,115.0,931.9,40
2018-08-04T14:00,28.2,0.00,19.0,0,0,940.0,93.0,946.7,38
2018-08-04T15:00,29.3,0.00,14.6,0,0,833.0,106.0,900.9,31
2018-08-04T16:00,28.9,0.00,13.8,0,0,671.0,147.0,774.8,30
2018-08-04T17:00,27.1,0.00,15.8,0,0,483.0,93.0,762.2,35
2018-08-04T18:00,25.1,0.00,13.7,0,0,269.0,61.0,641.4,42
2018-08-04T19:00,21.9,0.00,14.6,0,0,50.0,33.0,113.9,48
2018-08-04T20:00,19.3,0.00,8.7,0,0,0.0,0.0,0.0,57
2018-08-04T21:00,17.6,0.00,7.8,0,0,0.0,0.0,0.0,65
2018-08-04T22:00,16.2,0.00,8.5,0,12,0.0,0.0,0.0,73
2018-08-04T23:00,15.0,0.00,6.8,0,14,0.0,0.0,0.0,78
2018-08-05T00:00,14.4,0.00,7.8,0,15,0.0,0.0,0.0,81
2018-08-05T01:00,13.7,0.00,9.5,0,15,0.0,0.0,0.0,86
2018-08-05T02:00,13.0,0.00,5.5,0,14,0.0,0.0,0.0,88
2018-08-05T03:00,12.5,0.00,5.4,0,15,0.0,0.0,0.0,90
2018-08-05T04:00,12.3,0.00,6.9,0,18,0.0,0.0,0.0,91
2018-08-05T05:00,11.8,0.00,6.6,0,15,0.0,0.0,0.0,91
2018-08-05T06:00,12.5,0.00,6.5,0,18,35.0,16.0,189.4,89
2018-08-05T07:00,14.7,0.00,6.4,1,23,198.0,69.0,567.7,86
2018-08-05T08:00,16.1,0.00,8.0,1,23,382.0,99.0,672.1,79
2018-08-05T09:00,17.7,0.00,10.1,0,17,572.0,167.0,676.9,74
2018-08-05T10:00,19.4,0.00,10.9,0,15,745.0,200.0,729.8,69
2018-08-05T11:00,20.9,0.00,11.6,0,15,877.0,190.0,802.3,65
2018-08-05T12:00,21.8,0.00,13.0,0,0,986.0,99.0,964.7,65
2018-08-05T13:00,24.2,0.00,13.0,0,0,994.0,121.0,936.8,53
2018-08-05T14:00,26.0,0.00,13.7,0,14,953.0,101.0,954.2,45
2018-08-05T15:00,26.4,0.00,13.8,0,14,843.0,99.0,924.4,48
2018-08-05T16:00,25.9,0.00,11.5,0,0,681.0,94.0,870.9,47
2018-08-05T17:00,25.7,0.00,14.5,0,0,484.0,86.0,781.8,41
2018-08-05T18:00,23.7,0.00,14.1,0,0,267.0,72.0,606.8,46
2018-08-05T19:00,20.3,0.00,13.8,0,0,44.0,35.0,60.9,58
2018-08-05T20:00,17.5,0.00,11.0,0,0,0.0,0.0,0.0,71
2018-08-05T21:00,15.9,0.00,6.6,0,0,0.0,0.0,0.0,73
2018-08-05T22:00,14.8,0.00,5.9,0,15,0.0,0.0,0.0,75
2018-08-05T23:00,13.8,0.00,6.0,0,14,0.0,0.0,0.0,82
2018-08-06T00:00,13.1,0.00,7.1,0,14,0.0,0.0,0.0,92
2018-08-06T01:00,12.5,0.00,6.6,0,15,0.0,0.0,0.0,93
2018-08-06T02:00,11.9,0.00,4.7,0,15,0.0,0.0,0.0,92
2018-08-06T03:00,11.5,0.00,4.2,0,15,0.0,0.0,0.0,91
2018-08-06T04:00,11.2,0.00,2.4,0,16,0.0,0.0,0.0,86
2018-08-06T05:00,10.9,0.00,4.0,0,16,0.0,0.0,0.0,86
2018-08-06T06:00,11.7,0.00,5.1,0,16,35.0,15.0,201.9,87
2018-08-06T07:00,14.1,0.00,4.7,0,16,190.0,56.0,595.9,88
2018-08-06T08:00,15.7,0.00,3.2,0,16,404.0,66.0,806.7,86
2018-08-06T09:00,18.1,0.00,4.9,0,16,605.0,80.0,880.3,75
2018-08-06T10:00,21.5,0.00,7.4,0,0,762.0,170.0,794.6,60
2018-08-06T11:00,23.6,0.00,8.4,0,0,906.0,97.0,946.6,48
2018-08-06T12:00,26.5,0.00,10.7,0,0,980.0,99.0,959.9,38
2018-08-06T13:00,29.0,0.00,12.6,0,0,993.0,98.0,962.2,33
2018-08-06T14:00,29.6,0.00,15.2,0,0,944.0,97.0,950.6,33
2018-08-06T15:00,28.9,0.00,19.1,0,0,834.0,97.0,918.1,34
2018-08-06T16:00,28.0,0.00,19.4,0,0,675.0,91.0,869.5,37
2018-08-06T17:00,26.8,0.00,18.4,0,15,479.0,81.0,785.9,39
2018-08-06T18:00,24.6,0.00,15.3,0,15,259.0,69.0,596.7,52
2018-08-06T19:00,21.2,0.00,15.0,0,16,40.0,32.0,54.7,61
2018-08-06T20:00,19.0,0.00,11.8,0,16,0.0,0.0,0.0,68
2018-08-06T21:00,17.2,0.00,10.0,0,16,0.0,0.0,0.0,74
2018-08-06T22:00,15.9,0.00,8.9,0,15,0.0,0.0,0.0,79
2018-08-06T23:00,14.7,0.00,8.7,0,16,0.0,0.0,0.0,84
2018-08-07T00:00,13.8,0.00,9.4,0,16,0.0,0.0,0.0,91
2018-08-07T01:00,13.2,0.00,9.9,0,16,0.0,0.0,0.0,93
2018-08-07T02:00,12.5,0.00,8.9,0,16,0.0,0.0,0.0,96
2018-08-07T03:00,12.1,0.00,10.0,0,17,0.0,0.0,0.0,95
2018-08-07T04:00,11.9,0.00,9.5,0,17,0.0,0.0,0.0,94
2018-08-07T05:00,11.0,0.00,7.1,1,23,0.0,0.0,0.0,94
2018-08-07T06:00,11.8,0.00,8.6,0,17,31.0,17.0,143.1,93
2018-08-07T07:00,13.2,0.00,6.8,0,17,170.0,72.0,440.5,91
2018-08-07T08:00,15.1,0.00,7.3,1,32,391.0,123.0,642.9,83
2018-08-07T09:00,16.0,0.00,8.7,0,18,582.0,180.0,676.2,80
2018-08-07T10:00,17.9,0.00,10.2,0,16,772.0,165.0,816.7,74
2018-08-07T11:00,19.5,0.00,11.7,0,15,901.0,186.0,838.3,70
2018-08-07T12:00,19.8,0.00,13.0,0,0,968.0,162.0,879.8,73
2018-08-07T13:00,20.9,0.00,14.8,0,16,985.0,159.0,889.7,69
2018-08-07T14:00,22.4,0.00,12.7,0,16,947.0,124.0,925.7,63
2018-08-07T15:00,22.5,0.00,13.7,0,16,827.0,106.0,900.6,65
2018-08-07T16:00,22.2,0.00,13.7,0,16,670.0,117.0,826.4,66
2018-08-07T17:00,20.9,0.00,15.1,0,16,467.0,106.0,716.7,66
2018-08-07T18:00,19.4,0.00,13.7,0,16,255.0,73.0,577.1,71
2018-08-07T19:00,17.3,0.00,13.4,0,16,34.0,29.0,34.6,76
2018-08-07T20:00,15.6,0.00,10.8,0,16,0.0,0.0,0.0,84
2018-08-07T21:00,14.5,0.00,10.0,0,16,0.0,0.0,0.0,89
2018-08-07T22:00,13.9,0.00,8.9,1,23,0.0,0.0,0.0,92
2018-08-07T23:00,13.0,0.00,8.4,1,37,0.0,0.0,0.0,95
2018-08-08T00:00,13.0,0.00,7.4,1,40,0.0,0.0,0.0,94
2018-08-08T01:00,13.0,0.00,7.0,1,47,0.0,0.0,0.0,92
2018-08-08T02:00,13.4,0.00,8.2,2,68,0.0,0.0,0.0,89
2018-08-08T03:00,13.6,0.00,8.9,2,73,0.0,0.0,0.0,91
2018-08-08T04:00,13.8,0.00,8.4,2,76,0.0,0.0,0.0,90
2018-08-08T05:00,13.5,0.00,7.2,2,76,0.0,0.0,0.0,91
2018-08-08T06:00,13.9,0.00,4.0,2,77,13.0,13.0,0.0,89
2018-08-08T07:00,14.3,0.00,4.7,2,75,92.0,92.0,0.0,88
2018-08-08T08:00,15.4,0.00,5.2,2,58,258.0,205.0,127.8,87
2018-08-08T09:00,16.6,0.00,6.3,1,44,456.0,278.0,300.4,85
2018-08-08T10:00,17.4,0.00,9.0,0,16,614.0,468.0,196.9,84
2018-08-08T11:00,20.2,0.00,11.1,0,1,881.0,177.0,827.1,76
2018-08-08T12:00,21.3,0.00,10.8,0,1,960.0,138.0,899.0,72
2018-08-08T13:00,24.1,0.00,15.5,0,1,975.0,105.0,938.9,65
2018-08-08T14:00,24.1,0.00,18.4,0,1,922.0,104.0,922.2,65
2018-08-08T15:00,25.3,0.00,15.6,0,1,814.0,105.0,888.0,59
2018-08-08T16:00,25.5,0.00,16.6,0,16,656.0,100.0,834.0,57
2018-08-08T17:00,24.5,0.00,16.2,0,16,461.0,90.0,740.7,58
2018-08-08T18:00,23.4,0.00,11.2,0,17,247.0,74.0,554.0,63
2018-08-08T19:00,19.3,0.00,11.5,0,16,28.0,25.0,21.0,78
2018-08-08T20:00,16.9,0.00,8.8,0,16,0.0,0.0,0.0,85
2018-08-08T21:00,15.6,0.00,10.1,0,16,0.0,0.0,0.0,88
2018-08-08T22:00,15.0,0.00,11.4,0,16,0.0,0.0,0.0,91
2018-08-08T23:00,14.2,0.00,10.2,0,16,0.0,0.0,0.0,93
2018-08-09T00:00,13.2,0.00,7.6,0,16,0.0,0.0,0.0,95
2018-08-09T01:00,12.8,0.00,8.3,0,16,0.0,0.0,0.0,93
2018-08-09T02:00,12.0,0.00,7.5,1,32,0.0,0.0,0.0,96
2018-08-09T03:00,12.6,0.00,6.4,1,49,0.0,0.0,0.0,91
2018-08-09T04:00,12.9,0.00,6.3,2,63,0.0,0.0,0.0,93
2018-08-09T05:00,13.2,0.00,5.3,2,67,0.0,0.0,0.0,95
2018-08-09T06:00,13.7,0.00,5.6,2,61,22.0,22.0,0.0,95
2018-08-09T07:00,13.9,0.00,5.2,2,72,131.0,89.0,192.9,95
2018-08-09T08:00,15.3,0.00,5.7,2,63,321.0,212.0,264.2,91
2018-08-09T09:00,17.1,0.00,5.4,0,19,482.0,375.0,181.2,88
2018-08-09T10:00,20.2,0.00,8.7,0,16,772.0,156.0,832.9,76
2018-08-09T11:00,22.7,0.00,11.4,0,1,902.0,127.0,912.4,71
2018-08-09T12:00,24.4,0.00,9.7,0,1,972.0,107.0,947.9,61
2018-08-09T13:00,27.5,0.00,11.7,0,0,981.0,106.0,946.3,51
2018-08-09T14:00,29.6,0.00,13.7,0,0,928.0,107.0,927.7,44
2018-08-09T15:00,29.8,0.00,16.0,0,0,817.0,105.0,894.4,43
2018-08-09T16:00,29.9,0.00,14.9,0,0,658.0,99.0,841.7,41
2018-08-09T17:00,30.1,0.00,13.0,0,0,462.0,90.0,747.0,37
2018-08-09T18:00,27.2,0.00,10.2,0,16,246.0,74.0,556.5,45
2018-08-09T19:00,22.7,0.00,10.9,0,16,22.0,21.0,7.1,60
2018-08-09T20:00,20.1,0.00,9.3,0,16,0.0,0.0,0.0,70
2018-08-09T21:00,18.3,0.00,8.6,0,16,0.0,0.0,0.0,75
2018-08-09T22:00,16.6,0.00,11.4,0,16,0.0,0.0,0.0,82
2018-08-09T23:00,15.0,0.00,9.9,0,16,0.0,0.0,0.0,92
2018-08-10T00:00,14.1,0.00,9.7,0,16,0.0,0.0,0.0,94
2018-08-10T01:00,13.7,0.00,8.2,0,15,0.0,0.0,0.0,95
2018-08-10T02:00,13.0,0.00,6.7,1,26,0.0,0.0,0.0,95
2018-08-10T03:00,13.5,0.00,5.6,1,24,0.0,0.0,0.0,98
2018-08-10T04:00,13.3,0.00,6.0,0,16,0.0,0.0,0.0,99
2018-08-10T05:00,12.8,0.00,5.2,0,16,0.0,0.0,0.0,99
2018-08-10T06:00,13.1,0.00,6.5,0,16,23.0,18.0,53.2,95
2018-08-10T07:00,14.7,0.00,6.2,0,16,183.0,60.0,571.4,96
2018-08-10T08:00,17.4,0.00,3.9,0,16,372.0,120.0,614.0,84
2018-08-10T09:00,19.2,0.00,8.0,0,16,591.0,84.0,861.3,83
2018-08-10T10:00,22.7,0.00,13.8,0,16,755.0,113.0,870.2,73
2018-08-10T11:00,23.5,0.00,14.1,0,15,887.0,96.0,933.2,71
2018-08-10T12:00,23.4,0.00,12.6,0,0,953.0,99.0,937.7,69
2018-08-10T13:00,26.1,0.00,13.0,0,0,965.0,95.0,942.8,60
2018-08-10T14:00,26.9,0.00,14.9,0,0,916.0,97.0,927.7,52
2018-08-10T15:00,27.7,0.00,15.1,0,0,806.0,101.0,888.2,46
2018-08-10T16:00,27.1,0.00,14.1,0,15,648.0,94.0,837.5,44
2018-08-10T17:00,26.3,0.00,14.1,0,16,452.0,85.0,741.3,44
2018-08-10T18:00,24.4,0.00,12.1,0,16,236.0,70.0,542.7,58
2018-08-10T19:00,21.9,0.00,9.7,0,16,13.0,13.0,0.0,62
2018-08-10T20:00,20.0,0.00,7.2,0,16,0.0,0.0,0.0,65
2018-08-10T21:00,18.8,0.00,8.2,0,16,0.0,0.0,0.0,70
2018-08-10T22:00,17.6,0.00,5.9,0,16,0.0,0.0,0.0,73
2018-08-10T23:00,17.2,0.00,6.4,0,15,0.0,0.0,0.0,71
2018-08-11T00:00,16.4,0.00,9.1,0,15,0.0,0.0,0.0,80
2018-08-11T01:00,15.5,0.00,8.5,0,15,0.0,0.0,0.0,87
2018-08-11T02:00,15.4,0.00,9.1,0,16,0.0,0.0,0.0,85
2018-08-11T03:00,15.1,0.00,10.0,0,16,0.0,0.0,0.0,83
2018-08-11T04:00,14.6,0.00,9.0,0,15,0.0,0.0,0.0,83
2018-08-11T05:00,14.5,0.00,10.2,0,15,0.0,0.0,0.0,84
2018-08-11T06:00,14.8,0.00,9.7,0,16,28.0,12.0,172.5,84
2018-08-11T07:00,17.3,0.00,6.9,0,17,179.0,40.0,653.0,79
2018-08-11T08:00,20.3,0.00,7.4,0,16,382.0,62.0,783.8,73
2018-08-11T09:00,22.4,0.00,7.7,0,0,574.0,119.0,775.6,66
2018-08-11T10:00,24.6,0.00,9.1,0,0,737.0,166.0,775.9,60
2018-08-11T11:00,26.8,0.00,12.4,0,0,880.0,92.0,931.6,52
2018-08-11T12:00,27.7,0.00,14.3,0,0,952.0,95.0,942.9,48
2018-08-11T13:00,28.9,0.00,15.9,0,0,965.0,96.0,943.7,39
2018-08-11T14:00,29.8,0.00,16.8,0,0,918.0,93.0,936.7,34
2018-08-11T15:00,29.8,0.00,18.4,0,0,808.0,96.0,899.7,34
2018-08-11T16:00,28.4,0.00,17.1,0,0,650.0,91.0,848.5,37
2018-08-11T17:00,27.1,0.00,17.7,0,0,453.0,82.0,753.9,38
2018-08-11T18:00,24.7,0.00,15.8,0,13,235.0,69.0,548.7,47
2018-08-11T19:00,22.8,0.00,11.9,0,14,0.0,0.0,0.0,53
2018-08-11T20:00,20.8,0.00,8.1,0,14,0.0,0.0,0.0,59
2018-08-11T21:00,19.3,0.00,5.5,0,14,0.0,0.0,0.0,67
2018-08-11T22:00,18.0,0.00,3.5,0,14,0.0,0.0,0.0,71
2018-08-11T23:00,17.2,0.00,4.0,0,4,0.0,0.0,0.0,75
2018-08-12T00:00,16.6,0.00,5.2,0,14,0.0,0.0,0.0,77
2018-08-12T01:00,16.0,0.00,4.8,0,15,0.0,0.0,0.0,77
2018-08-12T02:00,15.5,0.00,6.4,0,15,0.0,0.0,0.0,84
2018-08-12T03:00,15.2,0.00,7.4,0,16,0.0,0.0,0.0,86
2018-08-12T04:00,14.8,0.00,6.7,0,16,0.0,0.0,0.0,87
2018-08-12T05:00,14.5,0.00,6.5,0,16,0.0,0.0,0.0,85
2018-08-12T06:00,14.6,0.00,5.2,0,16,27.0,13.0,153.1,86
2018-08-12T07:00,16.5,0.00,5.0,0,16,179.0,54.0,594.0,81
2018-08-12T08:00,19.3,0.00,7.5,0,16,375.0,83.0,719.1,74
2018-08-12T09:00,22.1,0.00,10.2,0,16,578.0,76.0,858.6,65
2018-08-12T10:00,24.5,0.00,13.7,0,15,745.0,95.0,885.5,59
2018-08-12T11:00,25.7,0.00,13.7,0,0,875.0,102.0,915.9,57
2018-08-12T12:00,27.2,0.00,14.0,0,16,946.0,100.0,932.7,52
2018-08-12T13:00,27.0,0.00,16.5,0,16,954.0,104.0,925.1,56
2018-08-12T14:00,27.5,0.00,16.9,0,16,903.0,104.0,909.5,55
2018-08-12T15:00,28.6,0.00,14.8,0,16,796.0,102.0,879.7,48
2018-08-12T16:00,27.6,0.00,14.0,0,16,637.0,95.0,826.2,50
2018-08-12T17:00,25.9,0.00,14.3,0,16,440.0,87.0,721.9,51
2018-08-12T18:00,21.8,0.00,12.4,0,16,222.0,87.0,451.2,70
2018-08-12T19:00,19.1,0.00,13.8,0,17,0.0,0.0,0.0,73
2018-08-12T20:00,17.7,0.00,8.1,1,26,0.0,0.0,0.0,76
2018-08-12T21:00,16.9,0.00,7.4,1,26,0.0,0.0,0.0,79
2018-08-12T22:00,16.5,0.00,5.3,0,18,0.0,0.0,0.0,80
2018-08-12T23:00,15.8,0.00,6.3,1,20,0.0,0.0,0.0,83
2018-08-13T00:00,15.4,0.00,7.1,1,22,0.0,0.0,0.0,86
2018-08-13T01:00,15.4,0.00,7.1,1,34,0.0,0.0,0.0,86
2018-08-13T02:00,14.8,0.00,5.7,1,33,0.0,0.0,0.0,90
2018-08-13T03:00,14.9,0.00,6.7,2,50,0.0,0.0,0.0,89
2018-08-13T04:00,15.1,0.00,6.9,1,46,0.0,0.0,0.0,87
2018-08-13T05:00,14.9,0.00,8.6,1,47,0.0,0.0,0.0,88
2018-08-13T06:00,15.3,0.00,6.7,2,51,15.0,14.0,11.1,88
2018-08-13T07:00,16.2,0.00,6.3,1,39,111.0,96.0,72.1,83
2018-08-13T08:00,17.3,0.00,7.4,1,32,366.0,126.0,594.2,82
2018-08-13T09:00,18.2,0.00,8.2,1,27,508.0,243.0,454.8,78
