latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
37.427963,-122.154785,35.0,-32400,America/Anchorage,GMT-9

time,temperature_2m (°C),cloud_cover (%),wind_speed_10m (km/h),shortwave_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),relative_humidity_2m (%),precipitation (mm)
2019-03-17T09:00,15.0,0,5.5,603.0,198.0,701.2,60,0.00
2019-03-17T10:00,17.2,0,7.1,702.0,334.0,530.2,52,0.00
2019-03-17T11:00,18.9,0,7.4,822.0,146.0,886.8,48,0.00
2019-03-17T12:00,20.9,0,9.4,830.0,185.0,829.3,43,0.00
2019-03-17T13:00,21.6,0,13.3,781.0,172.0,823.8,43,0.00
2019-03-17T14:00,21.7,0,12.2,647.0,223.0,652.7,42,0.00
2019-03-17T15:00,22.2,0,12.1,464.0,223.0,468.2,42,0.00
2019-03-17T16:00,22.2,5,9.7,274.0,142.0,383.7,40,0.00
2019-03-17T17:00,20.4,2,7.7,62.0,62.0,0.0,45,0.00
2019-03-17T18:00,17.7,4,6.6,0.0,0.0,0.0,54,0.00
2019-03-17T19:00,15.9,12,7.6,0.0,0.0,0.0,59,0.00
2019-03-17T20:00,14.4,9,6.4,0.0,0.0,0.0,66,0.00
2019-03-17T21:00,13.3,5,4.5,0.0,0.0,0.0,71,0.00
2019-03-17T22:00,11.9,15,2.0,0.0,0.0,0.0,76,0.00
2019-03-17T23:00,10.8,15,1.9,0.0,0.0,0.0,79,0.00
2019-03-18T00:00,10.0,18,2.6,0.0,0.0,0.0,80,0.00
2019-03-18T01:00,9.1,14,4.3,0.0,0.0,0.0,82,0.00
2019-03-18T02:00,8.5,10,5.2,0.0,0.0,0.0,84,0.00
2019-03-18T03:00,7.9,12,5.3,0.0,0.0,0.0,84,0.00
2019-03-18T04:00,7.4,22,5.9,0.0,0.0,0.0,85,0.00
2019-03-18T05:00,7.0,25,6.3,0.0,0.0,0.0,83,0.00
2019-03-18T06:00,7.8,16,5.2,41.0,19.0,207.2,82,0.00
2019-03-18T07:00,11.9,1,2.7,211.0,65.0,609.3,78,0.00
2019-03-18T08:00,14.8,4,1.9,409.0,133.0,648.1,72,0.00
2019-03-18T09:00,16.8,8,2.6,597.0,123.0,813.8,58,0.00
2019-03-18T10:00,19.0,8,5.5,730.0,171.0,800.0,54,0.00
2019-03-18T11:00,19.9,17,8.8,817.0,167.0,847.7,53,0.00
2019-03-18T12:00,23.2,10,13.1,831.0,149.0,872.2,46,0.00
2019-03-18T13:00,23.7,14,8.5,756.0,203.0,744.0,39,0.00
2019-03-18T14:00,22.5,10,8.1,664.0,102.0,860.3,38,0.00
2019-03-18T15:00,22.1,6,6.1,508.0,110.0,768.0,39,0.00
2019-03-18T16:00,21.7,8,8.3,293.0,98.0,561.4,46,0.00
2019-03-18T17:00,19.7,17,9.6,72.0,63.0,55.0,52,0.00
2019-03-18T18:00,16.4,15,9.8,0.0,0.0,0.0,64,0.00
2019-03-18T19:00,14.6,16,8.6,0.0,0.0,0.0,68,0.00
2019-03-18T20:00,12.7,15,10.0,0.0,0.0,0.0,84,0.00
2019-03-18T21:00,11.6,16,8.1,0.0,0.0,0.0,88,0.00
2019-03-18T22:00,10.8,16,2.8,0.0,0.0,0.0,88,0.00
2019-03-18T23:00,10.0,61,0.4,0.0,0.0,0.0,87,0.00
2019-03-19T00:00,9.1,76,1.5,0.0,0.0,0.0,86,0.00
2019-03-19T01:00,8.5,0,1.4,0.0,0.0,0.0,88,0.00
2019-03-19T02:00,8.0,16,2.0,0.0,0.0,0.0,89,0.00
2019-03-19T03:00,7.6,0,2.5,0.0,0.0,0.0,90,0.00
2019-03-19T04:00,7.4,25,8.1,0.0,0.0,0.0,88,0.00
2019-03-19T05:00,7.1,57,7.6,0.0,0.0,0.0,86,0.00
2019-03-19T06:00,7.7,6,6.0,43.0,27.0,147.1,87,0.00
2019-03-19T07:00,10.9,24,4.3,211.0,102.0,445.5,84,0.00
2019-03-19T08:00,14.0,67,3.3,407.0,187.0,510.7,68,0.00
2019-03-19T09:00,15.7,96,5.2,415.0,410.0,8.5,58,0.00
2019-03-19T10:00,18.9,100,9.5,708.0,236.0,671.1,40,0.00
2019-03-19T11:00,19.6,81,8.9,810.0,353.0,592.6,32,0.00
2019-03-19T12:00,21.8,100,11.8,791.0,547.0,310.4,26,0.00
2019-03-19T13:00,20.7,100,5.4,690.0,596.0,125.8,33,0.00
2019-03-19T14:00,20.9,97,2.9,647.0,372.0,418.6,31,0.00
2019-03-19T15:00,20.3,98,6.6,366.0,360.0,11.5,31,0.00
2019-03-19T16:00,18.8,92,13.7,225.0,222.0,8.6,35,0.00
2019-03-19T17:00,15.8,81,20.9,74.0,66.0,48.4,37,0.00
2019-03-19T18:00,14.1,42,6.2,0.0,0.0,0.0,44,0.00
2019-03-19T19:00,13.4,52,8.4,0.0,0.0,0.0,57,0.00
2019-03-19T20:00,12.9,100,8.7,0.0,0.0,0.0,67,0.00
2019-03-19T21:00,13.1,100,7.6,0.0,0.0,0.0,64,0.00
2019-03-19T22:00,12.8,100,8.6,0.0,0.0,0.0,70,0.00
2019-03-19T23:00,12.2,100,9.4,0.0,0.0,0.0,75,0.00
2019-03-20T00:00,11.9,69,9.1,0.0,0.0,0.0,80,0.00
2019-03-20T01:00,11.2,22,11.6,0.0,0.0,0.0,87,0.00
2019-03-20T02:00,11.0,58,14.7,0.0,0.0,0.0,84,0.00
2019-03-20T03:00,10.8,68,14.3,0.0,0.0,0.0,84,0.00
2019-03-20T04:00,11.0,52,14.8,0.0,0.0,0.0,84,0.40
2019-03-20T05:00,10.4,56,8.4,0.0,0.0,0.0,91,0.00
2019-03-20T06:00,10.6,69,6.2,2.0,2.0,0.0,90,0.00
2019-03-20T07:00,11.7,94,4.8,89.0,89.0,0.0,88,0.40
2019-03-20T08:00,12.2,90,4.9,36.0,36.0,0.0,89,0.00
2019-03-20T09:00,13.2,64,9.7,69.0,70.0,0.0,83,0.00
2019-03-20T10:00,13.8,53,12.4,595.0,161.0,613.1,74,0.00
2019-03-20T11:00,15.5,49,13.8,644.0,260.0,495.2,60,0.00
2019-03-20T12:00,16.0,16,13.4,809.0,218.0,747.9,55,0.00
2019-03-20T13:00,16.8,8,12.4,812.0,148.0,884.2,47,0.00
2019-03-20T14:00,16.8,4,14.1,681.0,114.0,858.4,46,0.00
2019-03-20T15:00,16.2,1,13.0,509.0,137.0,708.4,49,0.00
2019-03-20T16:00,15.1,5,12.5,299.0,131.0,474.7,49,0.00
2019-03-20T17:00,13.5,15,11.3,84.0,61.0,137.9,56,0.00
2019-03-20T18:00,12.1,16,7.5,0.0,0.0,0.0,61,0.00
2019-03-20T19:00,10.6,9,4.0,0.0,0.0,0.0,68,0.00
2019-03-20T20:00,9.8,5,6.6,0.0,0.0,0.0,79,0.00
2019-03-20T21:00,9.0,3,5.8,0.0,0.0,0.0,82,0.00
2019-03-20T22:00,8.2,12,4.0,0.0,0.0,0.0,83,0.00
2019-03-20T23:00,7.7,2,4.7,0.0,0.0,0.0,83,0.00
2019-03-21T00:00,7.1,3,3.9,0.0,0.0,0.0,83,0.00
2019-03-21T01:00,6.6,1,5.2,0.0,0.0,0.0,83,0.00
2019-03-21T02:00,6.4,12,3.8,0.0,0.0,0.0,80,0.00
2019-03-21T03:00,5.7,8,1.6,0.0,0.0,0.0,84,0.00
2019-03-21T04:00,5.3,8,2.6,0.0,0.0,0.0,87,0.00
2019-03-21T05:00,5.3,6,2.9,0.0,0.0,0.0,86,0.00
2019-03-21T06:00,6.2,0,4.9,44.0,27.0,149.3,85,0.00
2019-03-21T07:00,9.3,1,2.7,211.0,97.0,447.5,83,0.00
2019-03-21T08:00,11.3,0,3.6,399.0,141.0,585.4,76,0.00
2019-03-21T09:00,12.7,0,2.9,578.0,194.0,643.4,69,0.00
2019-03-21T10:00,13.9,2,5.4,699.0,188.0,717.2,62,0.00
2019-03-21T11:00,15.0,0,7.9,825.0,195.0,807.9,52,0.00
2019-03-21T12:00,16.1,6,10.2,821.0,291.0,667.3,48,0.00
2019-03-21T13:00,16.8,7,12.2,789.0,159.0,834.7,49,0.00
2019-03-21T14:00,16.8,1,15.8,631.0,184.0,673.0,50,0.00
2019-03-21T15:00,16.4,4,15.6,522.0,120.0,760.6,52,0.00
2019-03-21T16:00,15.3,1,13.5,307.0,93.0,599.1,55,0.00
2019-03-21T17:00,13.9,0,10.3,84.0,57.0,160.3,59,0.00
2019-03-21T18:00,12.4,7,3.2,0.0,0.0,0.0,66,0.00
2019-03-21T19:00,11.3,7,2.7,0.0,0.0,0.0,70,0.00
2019-03-21T20:00,10.4,12,3.8,0.0,0.0,0.0,76,0.00
2019-03-21T21:00,10.0,8,2.9,0.0,0.0,0.0,78,0.00
2019-03-21T22:00,9.1,11,3.6,0.0,0.0,0.0,80,0.00
2019-03-21T23:00,8.1,0,4.9,0.0,0.0,0.0,83,0.00
2019-03-22T00:00,7.4,16,5.6,0.0,0.0,0.0,85,0.00
2019-03-22T01:00,6.7,5,2.9,0.0,0.0,0.0,86,0.00
2019-03-22T02:00,6.7,0,4.0,0.0,0.0,0.0,80,0.00
2019-03-22T03:00,7.1,100,8.4,0.0,0.0,0.0,86,0.00
2019-03-22T04:00,7.7,91,9.0,0.0,0.0,0.0,92,0.00
2019-03-22T05:00,7.7,43,8.7,0.0,0.0,0.0,90,0.00
2019-03-22T06:00,8.7,64,8.0,6.0,6.0,0.0,92,0.00
2019-03-22T07:00,10.1,53,7.9,163.0,155.0,30.8,88,0.00
2019-03-22T08:00,11.7,100,11.4,359.0,312.0,105.5,85,0.00
2019-03-22T09:00,12.8,100,15.1,467.0,437.0,49.9,82,0.00
2019-03-22T10:00,13.9,100,13.8,628.0,560.0,94.8,76,0.00
2019-03-22T11:00,15.2,100,12.2,644.0,605.0,49.7,69,0.00
2019-03-22T12:00,15.3,77,11.0,615.0,539.0,95.2,68,0.00
2019-03-22T13:00,14.7,64,11.9,360.0,360.0,0.0,71,0.00
2019-03-22T14:00,14.0,63,10.4,90.0,90.0,0.0,72,0.00
2019-03-22T15:00,14.2,69,8.9,331.0,279.0,97.8,74,0.00
2019-03-22T16:00,14.0,73,8.9,22.0,22.0,0.0,76,0.00
2019-03-22T17:00,13.5,91,9.7,12.0,12.0,0.0,80,0.00
2019-03-22T18:00,12.9,67,9.9,0.0,0.0,0.0,86,0.40
2019-03-22T19:00,12.8,37,9.1,0.0,0.0,0.0,85,0.00
2019-03-22T20:00,12.5,67,8.4,0.0,0.0,0.0,86,0.00
2019-03-22T21:00,12.1,47,9.1,0.0,0.0,0.0,86,0.00
2019-03-22T22:00,12.0,49,6.2,0.0,0.0,0.0,90,0.00
2019-03-22T23:00,11.8,97,3.0,0.0,0.0,0.0,93,0.70
2019-03-23T00:00,11.7,99,6.5,0.0,0.0,0.0,94,0.70
2019-03-23T01:00,11.6,71,8.1,0.0,0.0,0.0,95,0.40
2019-03-23T02:00,11.6,56,3.5,0.0,0.0,0.0,94,0.70
2019-03-23T03:00,11.4,67,6.0,0.0,0.0,0.0,91,0.40
2019-03-23T04:00,11.3,54,3.3,0.0,0.0,0.0,95,0.00
2019-03-23T05:00,11.2,39,5.2,0.0,0.0,0.0,95,0.00
2019-03-23T06:00,11.3,40,4.4,13.0,13.0,0.0,93,0.00
2019-03-23T07:00,11.9,20,7.0,212.0,189.0,86.8,88,0.00
2019-03-23T08:00,12.9,6,9.3,431.0,235.0,434.9,77,0.00
2019-03-23T09:00,13.8,8,9.4,630.0,88.0,893.8,68,0.00
2019-03-23T10:00,14.6,3,10.5,762.0,136.0,867.5,62,0.00
2019-03-23T11:00,15.2,5,8.9,852.0,138.0,905.6,55,0.00
2019-03-23T12:00,16.0,2,12.4,862.0,141.0,898.7,55,0.00
2019-03-23T13:00,16.4,0,16.3,810.0,151.0,864.5,55,0.00
2019-03-23T14:00,16.4,0,16.8,674.0,179.0,737.4,50,0.00
2019-03-23T15:00,15.9,0,15.7,532.0,87.0,831.4,50,0.00
2019-03-23T16:00,14.9,0,14.8,318.0,90.0,627.0,51,0.00
2019-03-23T17:00,13.2,1,9.2,93.0,58.0,204.0,58,0.00
2019-03-23T18:00,11.7,11,5.7,0.0,0.0,0.0,66,0.00
2019-03-23T19:00,10.3,10,6.2,0.0,0.0,0.0,74,0.00
2019-03-23T20:00,9.4,8,3.3,0.0,0.0,0.0,77,0.00
2019-03-23T21:00,8.5,4,4.6,0.0,0.0,0.0,83,0.00
2019-03-23T22:00,8.2,3,5.6,0.0,0.0,0.0,84,0.00
2019-03-23T23:00,7.2,1,6.9,0.0,0.0,0.0,85,0.00
2019-03-24T00:00,6.1,0,4.3,0.0,0.0,0.0,89,0.00
2019-03-24T01:00,5.4,3,3.8,0.0,0.0,0.0,87,0.00
2019-03-24T02:00,4.9,5,0.8,0.0,0.0,0.0,84,0.00
2019-03-24T03:00,4.3,3,3.2,0.0,0.0,0.0,85,0.00
2019-03-24T04:00,3.8,2,2.2,0.0,0.0,0.0,84,0.00
2019-03-24T05:00,3.4,2,2.5,0.0,0.0,0.0,82,0.00
2019-03-24T06:00,4.7,0,1.6,54.0,33.0,172.7,83,0.00
2019-03-24T07:00,8.2,0,1.8,220.0,146.0,274.0,80,0.00
2019-03-24T08:00,11.2,0,1.5,452.0,174.0,610.2,66,0.00
2019-03-24T09:00,12.9,10,4.8,645.0,154.0,803.4,62,0.00
2019-03-24T10:00,14.2,3,7.2,725.0,417.0,424.2,59,0.00
2019-03-24T11:00,15.6,1,6.7,789.0,481.0,388.6,53,0.00
2019-03-24T12:00,16.9,0,4.3,824.0,443.0,472.5,46,0.00
2019-03-24T13:00,21.1,92,0.8,774.0,408.0,477.8,39,0.00
2019-03-24T14:00,18.4,100,2.9,508.0,492.0,23.7,37,0.00
2019-03-24T15:00,18.1,78,2.7,486.0,318.0,311.9,38,0.00
2019-03-24T16:00,17.7,0,4.7,319.0,96.0,607.9,37,0.00
2019-03-24T17:00,16.1,0,6.6,91.0,68.0,132.8,41,0.00
2019-03-24T18:00,14.0,2,5.6,0.0,0.0,0.0,56,0.00
2019-03-24T19:00,12.3,0,4.4,0.0,0.0,0.0,57,0.00
2019-03-24T20:00,11.7,2,7.4,0.0,0.0,0.0,59,0.00
2019-03-24T21:00,10.8,2,4.3,0.0,0.0,0.0,63,0.00
2019-03-24T22:00,9.9,0,2.1,0.0,0.0,0.0,64,0.00
2019-03-24T23:00,9.0,0,4.0,0.0,0.0,0.0,70,0.00
2019-03-25T00:00,8.1,0,4.8,0.0,0.0,0.0,72,0.00
2019-03-25T01:00,7.4,3,4.6,0.0,0.0,0.0,75,0.00
2019-03-25T02:00,7.1,1,4.9,0.0,0.0,0.0,76,0.00
2019-03-25T03:00,6.6,0,4.7,0.0,0.0,0.0,77,0.00
2019-03-25T04:00,6.6,6,6.4,0.0,0.0,0.0,75,0.00
2019-03-25T05:00,7.1,63,9.7,0.0,0.0,0.0,69,0.00
2019-03-25T06:00,9.4,90,10.3,49.0,45.0,32.2,70,0.00
2019-03-25T07:00,13.5,71,11.8,241.0,85.0,566.9,54,0.00
2019-03-25T08:00,15.5,29,9.7,445.0,110.0,727.4,48,0.00
2019-03-25T09:00,17.2,44,17.4,577.0,223.0,574.8,49,0.00
2019-03-25T10:00,17.5,37,19.1,248.0,248.0,0.0,47,0.00
2019-03-25T11:00,18.2,28,18.4,526.0,524.0,2.5,51,0.00
2019-03-25T12:00,18.2,42,16.9,388.0,388.0,0.0,54,0.00
2019-03-25T13:00,18.6,53,14.5,615.0,473.0,184.5,54,0.00
2019-03-25T14:00,16.5,64,8.8,68.0,68.0,0.0,63,0.00
2019-03-25T15:00,15.8,48,6.2,224.0,224.0,0.0,70,0.00
2019-03-25T16:00,15.4,53,10.4,218.0,216.0,5.4,73,0.00
2019-03-25T17:00,13.7,74,13.8,7.0,7.0,0.0,83,0.00
2019-03-25T18:00,13.1,90,2.8,0.0,0.0,0.0,90,0.00
2019-03-25T19:00,12.8,56,3.5,0.0,0.0,0.0,92,0.00
2019-03-25T20:00,12.7,63,1.1,0.0,0.0,0.0,92,0.00
2019-03-25T21:00,12.6,68,2.3,0.0,0.0,0.0,93,0.00
2019-03-25T22:00,12.2,85,5.5,0.0,0.0,0.0,93,0.00
2019-03-25T23:00,11.8,93,8.0,0.0,0.0,0.0,93,0.00
2019-03-26T00:00,11.1,91,8.7,0.0,0.0,0.0,94,0.00
2019-03-26T01:00,11.1,70,4.3,0.0,0.0,0.0,93,0.00
2019-03-26T02:00,10.7,52,3.3,0.0,0.0,0.0,93,0.00
2019-03-26T03:00,10.6,34,2.5,0.0,0.0,0.0,92,0.00
2019-03-26T04:00,9.7,25,3.8,0.0,0.0,0.0,92,0.00
2019-03-26T05:00,9.0,16,5.5,0.0,0.0,0.0,93,0.00
2019-03-26T06:00,9.1,3,2.3,47.0,44.0,23.7,91,0.00
2019-03-26T07:00,11.0,3,0.7,238.0,121.0,417.4,92,0.00
2019-03-26T08:00,12.3,1,3.8,460.0,154.0,657.3,85,0.00
2019-03-26T09:00,14.0,2,5.3,639.0,196.0,713.8,75,0.00
2019-03-26T10:00,15.2,23,3.5,702.0,179.0,711.5,69,0.00
2019-03-26T11:00,16.5,22,4.2,620.0,485.0,168.5,59,0.00
2019-03-26T12:00,17.3,18,5.4,819.0,364.0,558.9,52,0.00
2019-03-26T13:00,17.8,3,6.0,733.0,265.0,605.1,48,0.00
2019-03-26T14:00,18.2,28,5.9,566.0,516.0,73.4,46,0.00
2019-03-26T15:00,18.7,47,5.0,473.0,241.0,425.6,43,0.00
2019-03-26T16:00,18.1,4,3.3,287.0,165.0,327.0,44,0.00
2019-03-26T17:00,16.8,10,8.8,86.0,64.0,124.0,52,0.00
2019-03-26T18:00,15.1,11,4.1,0.0,0.0,0.0,66,0.00
2019-03-26T19:00,14.4,8,3.9,0.0,0.0,0.0,73,0.00
2019-03-26T20:00,13.2,40,9.7,0.0,0.0,0.0,81,0.00
2019-03-26T21:00,13.0,41,7.7,0.0,0.0,0.0,86,0.00
2019-03-26T22:00,12.8,69,10.5,0.0,0.0,0.0,87,0.00
2019-03-26T23:00,14.1,89,16.0,0.0,0.0,0.0,79,0.00
2019-03-27T00:00,14.6,96,18.2,0.0,0.0,0.0,76,0.00
2019-03-27T01:00,14.7,89,18.8,0.0,0.0,0.0,70,0.00
2019-03-27T02:00,14.3,66,13.0,0.0,0.0,0.0,69,0.00
2019-03-27T03:00,14.1,46,13.7,0.0,0.0,0.0,70,0.00
2019-03-27T04:00,13.2,21,10.7,0.0,0.0,0.0,70,0.00
2019-03-27T05:00,12.6,18,12.5,0.0,0.0,0.0,70,0.00
2019-03-27T06:00,13.3,28,13.5,56.0,43.0,100.5,68,0.00
2019-03-27T07:00,14.4,93,11.5,104.0,104.0,0.0,67,0.00
2019-03-27T08:00,14.5,95,10.0,105.0,105.0,0.0,73,0.00
2019-03-27T09:00,15.0,86,9.5,269.0,269.0,0.0,74,0.00
2019-03-27T10:00,14.3,74,5.5,444.0,442.0,2.7,79,0.00
2019-03-27T11:00,13.9,74,8.9,77.0,77.0,0.0,89,5.80
2019-03-27T12:00,15.2,42,8.0,574.0,437.0,167.5,78,0.00
2019-03-27T13:00,15.3,48,7.3,94.0,94.0,0.0,68,0.00
2019-03-27T14:00,15.6,47,11.1,87.0,87.0,0.0,60,0.00
2019-03-27T15:00,15.7,22,10.1,101.0,101.0,0.0,57,0.00
2019-03-27T16:00,15.6,1,6.2,268.0,175.0,247.2,56,0.00
2019-03-27T17:00,14.0,2,7.6,103.0,62.0,227.1,60,0.00
2019-03-27T18:00,12.5,1,12.0,0.0,0.0,0.0,62,0.00
2019-03-27T19:00,11.4,4,9.2,0.0,0.0,0.0,67,0.00
2019-03-27T20:00,10.8,11,9.8,0.0,0.0,0.0,73,0.00
2019-03-27T21:00,10.3,17,8.8,0.0,0.0,0.0,78,0.00
2019-03-27T22:00,9.5,10,6.2,0.0,0.0,0.0,82,0.00
2019-03-27T23:00,8.6,5,5.4,0.0,0.0,0.0,86,0.00
2019-03-28T00:00,8.1,6,5.2,0.0,0.0,0.0,88,0.00
2019-03-28T01:00,7.7,4,5.9,0.0,0.0,0.0,89,0.00
2019-03-28T02:00,7.5,6,6.1,0.0,0.0,0.0,89,0.00
2019-03-28T03:00,7.2,21,3.4,0.0,0.0,0.0,89,0.00
2019-03-28T04:00,7.4,18,5.1,0.0,0.0,0.0,89,0.00
2019-03-28T05:00,7.6,10,6.6,0.0,0.0,0.0,88,0.00
2019-03-28T06:00,9.0,11,6.1,67.0,33.0,257.6,90,0.00
2019-03-28T07:00,11.6,16,11.0,263.0,72.0,657.5,85,0.00
2019-03-28T08:00,14.0,8,10.1,460.0,137.0,679.5,73,0.00
2019-03-28T09:00,15.0,10,12.4,594.0,143.0,715.9,65,0.00
2019-03-28T10:00,15.9,33,11.6,595.0,243.0,473.2,57,0.00
2019-03-28T11:00,16.6,10,13.5,707.0,204.0,621.5,52,0.00
2019-03-28T12:00,17.0,4,14.1,771.0,321.0,547.6,50,0.00
2019-03-28T13:00,17.0,4,13.5,751.0,244.0,649.6,50,0.00
2019-03-28T14:00,17.0,4,17.0,655.0,256.0,579.7,52,0.00
2019-03-28T15:00,16.0,1,15.9,512.0,153.0,651.0,56,0.00
2019-03-28T16:00,14.5,7,13.9,309.0,113.0,516.7,64,0.00
2019-03-28T17:00,13.4,14,6.5,102.0,66.0,196.1,71,0.00
2019-03-28T18:00,12.1,16,4.4,0.0,0.0,0.0,71,0.00
2019-03-28T19:00,11.0,15,3.3,0.0,0.0,0.0,76,0.00
2019-03-28T20:00,10.3,10,3.5,0.0,0.0,0.0,78,0.00
2019-03-28T21:00,9.6,15,4.9,0.0,0.0,0.0,82,0.00
2019-03-28T22:00,9.1,9,4.4,0.0,0.0,0.0,84,0.00
2019-03-28T23:00,8.7,32,5.0,0.0,0.0,0.0,91,0.00
2019-03-29T00:00,9.2,31,5.3,0.0,0.0,0.0,89,0.00
2019-03-29T01:00,7.9,20,4.4,0.0,0.0,0.0,91,0.00
2019-03-29T02:00,7.5,3,3.9,0.0,0.0,0.0,90,0.00
2019-03-29T03:00,6.8,7,2.9,0.0,0.0,0.0,90,0.00
2019-03-29T04:00,6.0,6,2.8,0.0,0.0,0.0,90,0.00
2019-03-29T05:00,5.7,6,6.6,0.0,0.0,0.0,90,0.00
2019-03-29T06:00,7.5,1,4.1,69.0,28.0,304.6,94,0.00
2019-03-29T07:00,10.6,0,4.0,262.0,84.0,602.2,87,0.00
2019-03-29T08:00,11.8,1,4.7,472.0,125.0,722.6,79,0.00
2019-03-29T09:00,13.0,8,9.1,663.0,184.0,754.8,67,0.00
2019-03-29T10:00,14.5,10,11.2,798.0,141.0,878.1,62,0.00
2019-03-29T11:00,15.9,7,14.4,875.0,125.0,922.1,55,0.00
2019-03-29T12:00,16.3,8,15.3,895.0,131.0,925.4,53,0.00
2019-03-29T13:00,16.9,3,14.9,821.0,171.0,829.0,50,0.00
2019-03-29T14:00,17.0,3,14.8,723.0,130.0,857.4,51,0.00
2019-03-29T15:00,16.8,0,14.1,545.0,98.0,806.0,51,0.00
2019-03-29T16:00,16.0,0,14.0,285.0,161.0,324.3,53,0.00
2019-03-29T17:00,14.3,8,13.0,105.0,69.0,192.9,63,0.00
2019-03-29T18:00,12.6,3,11.9,0.0,0.0,0.0,73,0.00
2019-03-29T19:00,11.7,10,11.2,0.0,0.0,0.0,78,0.00
2019-03-29T20:00,10.9,6,7.1,0.0,0.0,0.0,80,0.00
2019-03-29T21:00,10.0,12,7.6,0.0,0.0,0.0,83,0.00
2019-03-29T22:00,9.1,6,7.4,0.0,0.0,0.0,86,0.00
2019-03-29T23:00,8.7,15,7.1,0.0,0.0,0.0,86,0.00
2019-03-30T00:00,8.2,0,6.1,0.0,0.0,0.0,85,0.00
2019-03-30T01:00,7.4,3,5.4,0.0,0.0,0.0,88,0.00
2019-03-30T02:00,6.8,4,5.6,0.0,0.0,0.0,88,0.00
2019-03-30T03:00,6.3,5,5.9,0.0,0.0,0.0,88,0.00
2019-03-30T04:00,5.8,10,6.5,0.0,0.0,0.0,88,0.00
2019-03-30T05:00,5.6,6,3.8,0.0,0.0,0.0,87,0.00
2019-03-30T06:00,7.3,0,3.4,73.0,28.0,328.0,91,0.00
2019-03-30T07:00,10.6,0,1.4,275.0,80.0,648.6,88,0.00
2019-03-30T08:00,12.6,0,1.4,488.0,105.0,789.6,74,0.00
2019-03-30T09:00,14.3,0,5.0,663.0,136.0,824.5,65,0.00
2019-03-30T10:00,15.5,0,9.0,805.0,120.0,910.2,55,0.00
2019-03-30T11:00,16.7,0,10.1,883.0,126.0,926.1,49,0.00
2019-03-30T12:00,18.1,0,10.9,895.0,129.0,923.7,44,0.00
2019-03-30T13:00,19.5,0,14.6,841.0,127.0,906.7,39,0.00
2019-03-30T14:00,19.7,0,17.7,720.0,118.0,866.4,39,0.00
2019-03-30T15:00,19.1,0,13.9,544.0,120.0,760.3,41,0.00
2019-03-30T16:00,18.1,0,13.6,332.0,107.0,583.8,44,0.00
2019-03-30T17:00,16.7,0,10.6,101.0,86.0,79.1,51,0.00
2019-03-30T18:00,14.7,0,9.4,0.0,0.0,0.0,64,0.00
2019-03-30T19:00,13.0,0,7.7,0.0,0.0,0.0,72,0.00
2019-03-30T20:00,11.7,0,4.7,0.0,0.0,0.0,77,0.00
2019-03-30T21:00,10.5,0,4.7,0.0,0.0,0.0,79,0.00
2019-03-30T22:00,9.8,0,6.4,0.0,0.0,0.0,82,0.00
2019-03-30T23:00,9.0,15,5.5,0.0,0.0,0.0,82,0.00
2019-03-31T00:00,8.3,93,4.4,0.0,0.0,0.0,84,0.00
2019-03-31T01:00,8.3,13,5.0,0.0,0.0,0.0,86,0.00
2019-03-31T02:00,7.4,15,4.1,0.0,0.0,0.0,87,0.00
2019-03-31T03:00,7.0,14,1.8,0.0,0.0,0.0,89,0.00
2019-03-31T04:00,6.6,17,3.4,0.0,0.0,0.0,88,0.00
2019-03-31T05:00,6.3,19,4.3,0.0,0.0,0.0,88,0.00
2019-03-31T06:00,8.1,8,4.7,79.0,29.0,357.8,91,0.00
2019-03-31T07:00,11.7,2,2.6,283.0,70.0,696.9,87,0.00
2019-03-31T08:00,14.0,1,2.8,493.0,93.0,816.5,74,0.00
2019-03-31T09:00,16.4,0,2.7,669.0,147.0,810.9,59,0.00
2019-03-31T10:00,18.0,0,6.0,792.0,208.0,771.7,52,0.00
2019-03-31T11:00,19.3,0,7.9,871.0,209.0,806.0,46,0.00
2019-03-31T12:00,21.9,0,10.2,869.0,343.0,631.5,36,0.00
2019-03-31T13:00,23.3,0,12.4,825.0,296.0,668.8,30,0.00
2019-03-31T14:00,23.7,8,14.4,690.0,350.0,487.1,28,0.00
2019-03-31T15:00,23.2,0,13.0,493.0,280.0,379.8,29,0.00
2019-03-31T16:00,21.3,70,12.9,327.0,124.0,522.7,35,0.00
2019-03-31T17:00,18.4,100,12.7,101.0,83.0,93.4,47,0.00
2019-03-31T18:00,16.3,100,9.6,0.0,0.0,0.0,58,0.00
2019-03-31T19:00,14.5,93,6.6,0.0,0.0,0.0,65,0.00
2019-03-31T20:00,13.1,15,3.7,0.0,0.0,0.0,72,0.00
2019-03-31T21:00,12.3,0,4.3,0.0,0.0,0.0,73,0.00
2019-03-31T22:00,11.6,0,6.2,0.0,0.0,0.0,77,0.00
2019-03-31T23:00,11.0,0,6.6,0.0,0.0,0.0,76,0.00
2019-04-01T00:00,10.3,0,2.5,0.0,0.0,0.0,75,0.00
2019-04-01T01:00,9.4,0,2.8,0.0,0.0,0.0,77,0.00
2019-04-01T02:00,9.2,0,2.2,0.0,0.0,0.0,74,0.00
