time,temperature_2m (°C),cloud_cover (%),relative_humidity_2m (%),surface_pressure (hPa),wind_speed_10m (km/h),shortwave_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²)
2019-09-04T05:00,14.1,21,94,1007.6,4.1,0,0,0
2019-09-04T06:00,14.4,16,94,1007.9,4.4,0,0,0
2019-09-04T07:00,15.7,19,95,1008.3,3.3,102,47,336
2019-09-04T08:00,17.4,25,90,1008.7,5.6,277,178,281.5
2019-09-04T09:00,19,17,82,1008.9,7.1,511,102,768.1
2019-09-04T10:00,20.7,13,77,1008.8,8.4,657,150,743.2
2019-09-04T11:00,23.1,14,65,1008.7,8.9,804,115,871.6
2019-09-04T12:00,25.5,15,58,1008.3,10.8,869,113,889.4
2019-09-04T13:00,26.5,18,57,1008,13.4,875,72,937.3
2019-09-04T14:00,26.4,15,58,1007.4,16.6,816,70,920.9
2019-09-04T15:00,25.3,15,62,1007.2,16.2,701,68,887.5
2019-09-04T16:00,24.5,14,62,1006.8,16.2,536,77,801.3
2019-09-04T17:00,23.1,17,63,1006.9,13.6,338,55,710.3
2019-09-04T18:00,20.5,25,70,1007.1,11.9,118,44,366.6
2019-09-04T19:00,18.2,23,78,1007.4,8.5,0,0,0
2019-09-04T20:00,17.4,23,79,1008.1,6.8,0,0,0
2019-09-04T21:00,16.8,25,82,1008.6,5.1,0,0,0
2019-09-04T22:00,16.4,26,85,1008.8,5.7,0,0,0
2019-09-04T23:00,15.8,24,88,1009,6.3,0,0,0
2019-09-05T00:00,15.6,25,89,1009.2,8.1,0,0,0
2019-09-05T01:00,15.1,33,90,1009.1,6.7,0,0,0
2019-09-05T02:00,14.6,35,91,1009,3.8,0,0,0
2019-09-05T03:00,14.5,50,91,1009.2,5.6,0,0,0
2019-09-05T04:00,14.9,57,91,1009.4,5.4,0,0,0
2019-09-05T05:00,14.9,74,92,1009.6,4.8,0,0,0
2019-09-05T06:00,15.1,60,88,1010.3,4.3,0,0,0
2019-09-05T07:00,15.4,75,85,1011.1,5.2,51,51,0
2019-09-05T08:00,15.9,64,85,1011.4,6.6,180,180,0
2019-09-05T09:00,16.8,69,83,1012,7.9,428,291,258.5
2019-09-05T10:00,18,35,80,1012.4,7.4,496,390,156
2019-09-05T11:00,20.1,19,71,1012.5,8.7,728,163,717.3
2019-09-05T12:00,20.7,0,72,1012.5,10.6,870,103,905.7
2019-09-05T13:00,22.5,0,67,1012.5,13.3,860,142,841.5
2019-09-05T14:00,23.5,1,63,1012.1,13.7,789,134,812.4
2019-09-05T15:00,24.1,3,59,1011.5,15.2,694,100,837.7
2019-09-05T16:00,23.9,14,59,1011.3,16.3,542,64,841
2019-09-05T17:00,22.6,10,60,1011.3,14.5,330,71,657.9
2019-09-05T18:00,20.5,16,71,1011.4,14.8,111,48,320
2019-09-05T19:00,18.7,18,77,1011.6,10.5,0,0,0
2019-09-05T20:00,18.1,20,77,1012.2,9,0,0,0
2019-09-05T21:00,17.8,22,79,1012.7,7.3,0,0,0
2019-09-05T22:00,17.4,25,81,1012.7,6.2,0,0,0
2019-09-05T23:00,16.6,29,85,1013,5.8,0,0,0
2019-09-06T00:00,16.1,35,85,1013.1,3.4,0,0,0
2019-09-06T01:00,15.7,34,88,1013.1,2,0,0,0
2019-09-06T02:00,15.5,34,89,1013,1.1,0,0,0
2019-09-06T03:00,15,39,88,1012.9,2.1,0,0,0
2019-09-06T04:00,14.3,40,89,1013,4.3,0,0,0
2019-09-06T05:00,13.5,46,92,1013.3,5.1,0,0,0
2019-09-06T06:00,13.4,41,91,1013.5,5.5,0,0,0
2019-09-06T07:00,14.7,44,91,1014,2.4,77,61,99.4
2019-09-06T08:00,16.1,44,88,1014.5,4.5,224,212,34.6
2019-09-06T09:00,17.1,29,84,1015.1,6.4,442,246,371.7
2019-09-06T10:00,19.4,25,76,1015.1,10.5,604,156,662
2019-09-06T11:00,20.6,21,71,1015.2,10.5,786,126,841.1
2019-09-06T12:00,21.8,15,70,1015.2,13,837,235,713.5
2019-09-06T13:00,23.3,10,65,1015.1,15.6,860,177,803.7
2019-09-06T14:00,23.8,12,63,1014.7,16.6,844,139,878.6
2019-09-06T15:00,23.5,13,62,1014.4,15.5,721,69,924.9
2019-09-06T16:00,23.1,14,63,1013.9,14.8,540,102,776.8
2019-09-06T17:00,22.5,15,62,1013.4,13.2,344,59,732.9
2019-09-06T18:00,20.8,7,69,1013.2,11.5,115,44,370.1
2019-09-06T19:00,18.8,18,76,1013.2,10.5,0,0,0
2019-09-06T20:00,17.6,19,80,1013.4,7.9,0,0,0
2019-09-06T21:00,17,32,83,1013.5,6.8,0,0,0
2019-09-06T22:00,16.7,28,84,1013.4,6,0,0,0
2019-09-06T23:00,15.7,43,87,1013.3,6.5,0,0,0
2019-09-07T00:00,15.3,34,88,1013.2,5.5,0,0,0
2019-09-07T01:00,14.6,33,89,1013.1,3.6,0,0,0
2019-09-07T02:00,14.1,43,91,1013,4,0,0,0
2019-09-07T03:00,14.2,46,90,1012.8,1.8,0,0,0
2019-09-07T04:00,14.7,62,89,1012.6,3.1,0,0,0
2019-09-07T05:00,14.8,66,90,1012.9,2.5,0,0,0
2019-09-07T06:00,15.9,74,84,1013.2,3.1,0,0,0
2019-09-07T07:00,16.1,77,82,1013.5,2.4,74,74,0
2019-09-07T08:00,16.9,69,77,1013.6,7,199,184,43.6
2019-09-07T09:00,18.3,68,72,1013.9,9.6,277,277,0
2019-09-07T10:00,19.5,70,67,1014.1,13.4,587,300,425.8
2019-09-07T11:00,21.1,72,62,1013.9,17,683,422,333.9
2019-09-07T12:00,21.6,49,63,1013.7,17.9,676,396,333.1
2019-09-07T13:00,21.8,71,64,1013.5,22,672,455,256.4
2019-09-07T14:00,21.8,58,61,1013.3,20.8,623,508,144
2019-09-07T15:00,21.7,52,64,1013,22.7,625,275,499.5
2019-09-07T16:00,20.6,64,69,1012.5,22.1,394,166,407.7
2019-09-07T17:00,20.4,45,64,1012.1,22.1,275,128,382.8
2019-09-07T18:00,19,28,69,1011.9,22.3,77,64,69.6
2019-09-07T19:00,17.9,27,70,1011.8,17.9,0,0,0
2019-09-07T20:00,17.6,14,71,1012,14.3,0,0,0
2019-09-07T21:00,16.6,6,74,1012.1,6.4,0,0,0
2019-09-07T22:00,15.8,2,76,1012,3,0,0,0
2019-09-07T23:00,15.2,1,80,1011.7,1.6,0,0,0
2019-09-08T00:00,14.9,0,80,1011.5,4.1,0,0,0
2019-09-08T01:00,14.7,0,81,1011.6,5.1,0,0,0
2019-09-08T02:00,14.4,3,85,1011.5,4.3,0,0,0
2019-09-08T03:00,14,1,87,1011.3,0.8,0,0,0
2019-09-08T04:00,13.7,3,87,1011.2,5.2,0,0,0
2019-09-08T05:00,13.3,17,89,1011.4,7.4,0,0,0
2019-09-08T06:00,13,9,89,1011.6,4.6,0,0,0
2019-09-08T07:00,14.6,18,91,1012,3.6,113,23,568.4
2019-09-08T08:00,17.1,18,82,1012.4,6.5,308,47,765.2
2019-09-08T09:00,18.7,22,74,1012.6,9.3,457,107,670.6
2019-09-08T10:00,19.9,20,68,1012.6,10,618,265,526
2019-09-08T11:00,21.3,15,64,1012.5,11.6,753,268,622.8
2019-09-08T12:00,22.2,13,61,1012.3,11.9,837,144,827.8
2019-09-08T13:00,22.9,15,58,1012.1,12.4,830,144,814.1
2019-09-08T14:00,23.7,13,56,1011.9,14,782,165,776.5
2019-09-08T15:00,23.7,5,58,1011.6,14,707,103,867.3
2019-09-08T16:00,23.3,13,51,1011.3,14.5,522,113,737.4
2019-09-08T17:00,22,21,54,1011,14.1,337,41,780.8
2019-09-08T18:00,20.5,15,64,1010.7,13.8,100,42,319.3
2019-09-08T19:00,19.2,20,69,1010.8,13,0,0,0
2019-09-08T20:00,18.8,19,72,1011.1,3.9,0,0,0
2019-09-08T21:00,18,18,78,1011.1,2.5,0,0,0
2019-09-08T22:00,17.4,1,79,1010.9,1.8,0,0,0
2019-09-08T23:00,16.8,5,80,1010.5,2.7,0,0,0
2019-09-09T00:00,15.8,17,80,1010.4,5.1,0,0,0
2019-09-09T01:00,14.9,17,82,1010.4,3.1,0,0,0
2019-09-09T02:00,14.4,6,87,1010.1,4.2,0,0,0
2019-09-09T03:00,14.1,18,88,1010.1,4.3,0,0,0
2019-09-09T04:00,13.6,25,88,1010.2,7.5,0,0,0
2019-09-09T05:00,13.3,15,92,1010.3,10.4,0,0,0
2019-09-09T06:00,12.9,5,88,1010.4,3.7,0,0,0
2019-09-09T07:00,14.7,20,88,1010.9,2.6,111,25,547.8
2019-09-09T08:00,16.7,6,82,1011.3,2.8,301,68,688.5
2019-09-09T09:00,18.3,0,73,1011.4,5.4,499,74,818.6
2019-09-09T10:00,20.3,0,60,1011.3,7.3,682,114,849.9
2019-09-09T11:00,22.3,1,50,1011.2,11.6,810,83,937.3
2019-09-09T12:00,24.3,0,49,1010.9,15.9,875,126,898.2
2019-09-09T13:00,25.1,0,51,1010.6,21.5,888,75,969
2019-09-09T14:00,25.4,2,51,1010.1,21.3,826,73,952.4
2019-09-09T15:00,25.3,1,48,1009.6,16.8,694,64,910.3
2019-09-09T16:00,24.6,0,52,1009.1,14.8,522,45,867.2
2019-09-09T17:00,22.9,17,60,1008.8,15.7,259,58,537.1
2019-09-09T18:00,20.8,10,67,1008.5,19,92,40,294.6
2019-09-09T19:00,18.8,9,66,1008.6,16.3,0,0,0
2019-09-09T20:00,18,17,62,1008.7,13.6,0,0,0
2019-09-09T21:00,17.2,25,76,1008.9,13.4,0,0,0
2019-09-09T22:00,16.9,11,77,1008.9,11,0,0,0
2019-09-09T23:00,16.5,24,74,1008.7,8.3,0,0,0
2019-09-10T00:00,15.8,31,77,1008.7,7.8,0,0,0
2019-09-10T01:00,16,33,80,1008.7,8.7,0,0,0
2019-09-10T02:00,15.9,33,81,1008.5,3,0,0,0
2019-09-10T03:00,15.2,39,83,1008.3,1.4,0,0,0
2019-09-10T04:00,14.5,35,84,1008.5,2.6,0,0,0
2019-09-10T05:00,13.9,41,85,1008.3,2.6,0,0,0
2019-09-10T06:00,13.5,20,87,1008.3,2.5,0,0,0
2019-09-10T07:00,14.9,17,85,1008.7,1.1,98,53,289.2
2019-09-10T08:00,17,13,78,1009.2,2.3,313,108,610.7
2019-09-10T09:00,18.6,11,67,1009.7,7.9,495,167,635.2
2019-09-10T10:00,20.9,17,64,1009.9,14,682,69,921.2
2019-09-10T11:00,21.6,18,65,1009.9,14.3,800,138,856.9
2019-09-10T12:00,22.5,18,61,1010.1,15.5,870,80,951.2
2019-09-10T13:00,23.5,15,57,1009.9,17.6,811,216,712.3
2019-09-10T14:00,23.4,17,59,1009.6,17.8,807,114,881
2019-09-10T15:00,23.1,19,60,1009.4,18.1,689,126,818.6
2019-09-10T16:00,22.5,13,60,1009.4,17.3,523,58,852.6
2019-09-10T17:00,21.2,15,58,1009.4,13.6,313,62,679.7
2019-09-10T18:00,19.8,8,69,1009.4,13.5,85,42,248
2019-09-10T19:00,18.8,16,71,1009.6,9.3,0,0,0
2019-09-10T20:00,18.3,8,71,1009.8,3.6,0,0,0
2019-09-10T21:00,17.5,9,76,1010.2,1.3,0,0,0
2019-09-10T22:00,16.8,8,77,1010.4,3.6,0,0,0
2019-09-10T23:00,15.9,3,81,1010.5,1.6,0,0,0
2019-09-11T00:00,14.9,0,84,1010.7,1.1,0,0,0
2019-09-11T01:00,14.2,0,85,1010.9,1,0,0,0
2019-09-11T02:00,13.7,5,85,1011,0.8,0,0,0
2019-09-11T03:00,13.5,6,85,1011.1,1.8,0,0,0
2019-09-11T04:00,13.2,19,89,1011.3,3.6,0,0,0
2019-09-11T05:00,13.2,20,93,1011.5,10.5,0,0,0
2019-09-11T06:00,13.1,17,89,1012,8.4,0,0,0
2019-09-11T07:00,14.9,16,86,1012.7,7,106,20,557.5
2019-09-11T08:00,17.1,17,79,1013.6,3.9,308,44,792.9
2019-09-11T09:00,18.9,17,71,1013.9,6,508,61,870.3
2019-09-11T10:00,20.5,17,66,1014.1,6.4,679,71,917.8
2019-09-11T11:00,22.2,0,59,1014.1,8.5,804,57,970.9
2019-09-11T12:00,24.3,0,52,1013.9,10.3,869,68,968.5
2019-09-11T13:00,26.8,0,46,1013.3,11.9,874,69,968.1
2019-09-11T14:00,28.3,3,42,1012.6,14.4,812,69,949.5
2019-09-11T15:00,28.7,0,38,1012.2,15,691,67,913.2
2019-09-11T16:00,28.2,0,36,1011.9,13.6,521,63,847.1
2019-09-11T17:00,27.4,0,36,1011.8,11.2,313,57,702.7
2019-09-11T18:00,24.4,0,49,1011.6,12.3,82,38,257.6
2019-09-11T19:00,22.7,10,51,1011.5,9,0,0,0
2019-09-11T20:00,20.7,10,59,1011.7,1.3,0,0,0
2019-09-11T21:00,19.8,18,60,1011.7,4,0,0,0
2019-09-11T22:00,19.1,13,63,1011.9,4.9,0,0,0
2019-09-11T23:00,18.5,10,66,1011.8,5.1,0,0,0
2019-09-12T00:00,17,0,65,1012,3.6,0,0,0
2019-09-12T01:00,16.1,16,62,1012.2,2.9,0,0,0
2019-09-12T02:00,15.3,17,70,1012.1,5.8,0,0,0
2019-09-12T03:00,15.4,19,73,1011.8,7.6,0,0,0
2019-09-12T04:00,14.8,13,79,1011.7,6.5,0,0,0
2019-09-12T05:00,14.5,18,84,1011.7,7.6,0,0,0
2019-09-12T06:00,14,18,78,1012.2,6.2,0,0,0
2019-09-12T07:00,16,0,76,1012.8,5.4,104,22,536.4
2019-09-12T08:00,20.3,0,61,1013.1,2,310,41,814.7
2019-09-12T09:00,22.6,0,52,1013.5,3.2,511,52,898.6
2019-09-12T10:00,24.2,0,47,1013.8,5.1,684,60,946.2
2019-09-12T11:00,26.2,0,41,1013.4,7.8,809,65,971
2019-09-12T12:00,28,0,32,1013,9,876,68,981
2019-09-12T13:00,30.4,0,28,1012.3,11,880,69,979.7
2019-09-12T14:00,32.2,0,26,1011.6,12.7,814,69,957
2019-09-12T15:00,33,0,24,1011.1,12.3,690,68,916.2
2019-09-12T16:00,32.2,0,26,1010.7,11.2,517,64,845.2
2019-09-12T17:00,31.8,0,26,1010.4,8.7,306,57,693
2019-09-12T18:00,29.8,0,33,1010.3,10.6,76,37,231.8
2019-09-12T19:00,27.2,4,40,1010.4,6.6,0,0,0
2019-09-12T20:00,25.3,2,41,1010.7,4.4,0,0,0
2019-09-12T21:00,23.9,9,39,1011,3.7,0,0,0
2019-09-12T22:00,22.7,9,40,1011.2,2.5,0,0,0
2019-09-12T23:00,21.2,14,44,1011.1,1.5,0,0,0
2019-09-13T00:00,19.8,9,44,1011,1.1,0,0,0
2019-09-13T01:00,18.7,0,45,1011.1,4.2,0,0,0
2019-09-13T02:00,17.8,11,47,1010.8,5.8,0,0,0
2019-09-13T03:00,17.6,14,49,1010.5,8.5,0,0,0
2019-09-13T04:00,17.3,14,43,1010.5,6.6,0,0,0
2019-09-13T05:00,16.6,17,45,1010.6,3.6,0,0,0
2019-09-13T06:00,16.2,6,48,1010.9,9,0,0,0
2019-09-13T07:00,18.2,0,52,1011.4,6.5,101,44,376.3
2019-09-13T08:00,22.1,0,46,1011.7,2.9,317,57,794.1
2019-09-13T09:00,24.6,0,40,1012,3.7,511,73,862.3
2019-09-13T10:00,26.8,0,37,1011.9,5.6,684,78,923.1
2019-09-13T11:00,28.4,0,36,1011.7,8.9,796,146,851.9
2019-09-13T12:00,30.4,0,31,1011.3,9,877,72,981.6
2019-09-13T13:00,32.7,0,26,1010.8,11.5,880,71,981.8
2019-09-13T14:00,34.7,0,21,1010.3,13.6,815,69,963.4
2019-09-13T15:00,35.7,0,18,1009.8,13.3,686,111,852.6
2019-09-13T16:00,35.2,1,16,1009.5,11.3,518,65,852.8
2019-09-13T17:00,35,0,16,1009.3,10,307,57,705.5
2019-09-13T18:00,32,0,27,1009.3,8.6,71,36,211.2
2019-09-13T19:00,28.3,7,40,1009.3,7.3,0,0,0
2019-09-13T20:00,25.8,3,42,1009.7,4.1,0,0,0
2019-09-13T21:00,24.5,13,41,1009.8,2.3,0,0,0
2019-09-13T22:00,23.3,10,42,1009.8,3.1,0,0,0
2019-09-13T23:00,21.6,12,45,1009.6,1.8,0,0,0
2019-09-14T00:00,20,12,50,1009.6,5.8,0,0,0
2019-09-14T01:00,19,0,52,1009.5,6.8,0,0,0
2019-09-14T02:00,18.3,16,55,1009.1,8.2,0,0,0
2019-09-14T03:00,17.5,18,56,1008.9,7.2,0,0,0
2019-09-14T04:00,16.5,20,68,1009,6.8,0,0,0
2019-09-14T05:00,16,27,78,1009.1,7.3,0,0,0
2019-09-14T06:00,15.5,19,79,1009.5,9.8,0,0,0
2019-09-14T07:00,16.7,16,76,1010,6.8,101,19,546.4
2019-09-14T08:00,19.4,17,71,1010.3,5,307,40,822.6
2019-09-14T09:00,21.6,17,66,1010.5,7.5,510,49,912.8
2019-09-14T10:00,24.4,13,62,1010.5,10.8,681,59,951.8
2019-09-14T11:00,26.9,3,58,1010.4,13.5,801,65,968.8
2019-09-14T12:00,27.5,16,55,1010,15.1,865,71,972.3
2019-09-14T13:00,28.9,0,51,1009.4,14.1,870,71,974.2
2019-09-14T14:00,29.2,2,49,1009,17.4,805,70,954.4
2019-09-14T15:00,28.9,15,40,1008.6,16,686,68,922.4
2019-09-14T16:00,27.2,15,47,1008.4,14,516,64,858.6
2019-09-14T17:00,24.9,8,45,1008.2,13.1,302,57,701.3
2019-09-14T18:00,21.7,14,65,1008,12.1,64,34,183.9
2019-09-14T19:00,19.5,15,73,1007.8,8.7,0,0,0
2019-09-14T20:00,18.2,13,76,1008,5.6,0,0,0
2019-09-14T21:00,16.9,23,82,1008.6,4.7,0,0,0
2019-09-14T22:00,16,28,90,1008.4,6.5,0,0,0
2019-09-14T23:00,15.8,43,88,1008.5,7.7,0,0,0
2019-09-15T00:00,15.2,42,87,1008.6,5.4,0,0,0
2019-09-15T01:00,14.7,39,89,1008.6,7,0,0,0
2019-09-15T02:00,14.4,44,90,1008.2,2.6,0,0,0
2019-09-15T03:00,14.8,43,90,1007.8,4.8,0,0,0
2019-09-15T04:00,14.6,41,88,1007.6,4.9,0,0,0
2019-09-15T05:00,14.3,63,90,1007.7,4.5,0,0,0
2019-09-15T06:00,15,62,90,1007.9,7.3,0,0,0
2019-09-15T07:00,15.5,71,87,1008.3,7,60,57,20.2
2019-09-15T08:00,16.2,79,81,1008.5,4.2,167,167,0
2019-09-15T09:00,17.4,31,78,1008.8,3.8,409,211,394.3
2019-09-15T10:00,19.4,7,70,1008.8,5.9,603,192,631.9
2019-09-15T11:00,20.7,0,66,1008.7,5.9,759,198,741.6
2019-09-15T12:00,22.5,0,58,1008.4,9.8,810,170,787.2
2019-09-15T13:00,24.5,0,49,1008,13,851,122,893.1
2019-09-15T14:00,24.8,0,45,1007.5,14.3,784,118,869.5
2019-09-15T15:00,24.5,0,46,1007,15.2,683,81,904.6
2019-09-15T16:00,23.9,16,50,1006.9,15.7,481,159,617.2
2019-09-15T17:00,22.1,25,58,1007.1,16,238,102,394.9
2019-09-15T18:00,20.7,46,69,1007.2,14.7,47,39,49.8
2019-09-15T19:00,20.3,67,75,1007.3,12.8,0,0,0
2019-09-15T20:00,20,62,79,1007.8,12,0,0,0
2019-09-15T21:00,20,58,80,1007.9,8.9,0,0,0
2019-09-15T22:00,19.8,69,79,1007.8,4,0,0,0
2019-09-15T23:00,19.5,71,81,1007.7,4.4,0,0,0
2019-09-16T00:00,19.1,77,82,1007.8,2.2,0,0,0
2019-09-16T01:00,19,69,83,1007.7,1.1,0,0,0
2019-09-16T02:00,19,54,84,1007.5,3.6,0,0,0
2019-09-16T03:00,18.3,73,88,1007.4,2.5,0,0,0
2019-09-16T04:00,18.7,100,85,1007.6,2.8,0,0,0
2019-09-16T05:00,18.8,81,85,1007.9,1.5,0,0,0
2019-09-16T06:00,17.9,72,93,1008.5,6.1,0,0,0
2019-09-16T07:00,17,68,90,1009.5,9.5,14,14,0
2019-09-16T08:00,16.5,65,90,1009.9,5.8,210,141,216.4
2019-09-16T09:00,18,56,83,1010.3,5.5,203,203,0
2019-09-16T10:00,19.9,42,75,1010.8,13,223,223,0
2019-09-16T11:00,20.7,26,67,1011.3,14,334,333,1.3
2019-09-16T12:00,21.7,6,60,1011.6,14.9,524,412,138.4
2019-09-16T13:00,22.2,1,55,1011.9,16.6,837,139,859.2
2019-09-16T14:00,22.7,7,50,1012,15.6,785,84,920.3
2019-09-16T15:00,22.7,0,48,1011.7,16.5,661,105,841.2
2019-09-16T16:00,22,0,50,1011.5,14,468,134,646.2
2019-09-16T17:00,21,6,53,1011.5,11.3,260,136,365.4
2019-09-16T18:00,19.8,0,57,1011.5,12.5,40,31,57
2019-09-16T19:00,18.7,8,65,1011.6,10,0,0,0
2019-09-16T20:00,18,5,69,1012,7.7,0,0,0
2019-09-16T21:00,17.4,3,69,1012.2,6,0,0,0
2019-09-16T22:00,16.7,3,72,1012.3,6.6,0,0,0
2019-09-16T23:00,16,2,75,1012.3,6.5,0,0,0
2019-09-17T00:00,15.2,0,78,1012.3,6.9,0,0,0
2019-09-17T01:00,14.7,0,79,1012.5,5.9,0,0,0
2019-09-17T02:00,14.1,5,82,1012.4,6.7,0,0,0
2019-09-17T03:00,13.6,5,83,1012.4,8,0,0,0
2019-09-17T04:00,13.1,2,83,1012.5,6.1,0,0,0
2019-09-17T05:00,12.9,6,79,1012.7,6.6,0,0,0
2019-09-17T06:00,12.4,7,78,1013,4.7,0,0,0
2019-09-17T07:00,13.9,0,80,1013.3,2.1,92,19,500.6
2019-09-17T08:00,16.5,0,73,1013.6,3.4,295,39,810
2019-09-17T09:00,18,0,67,1014.1,3.3,494,64,866.5
2019-09-17T10:00,19.4,0,61,1014.2,6.1,668,86,903.5
2019-09-17T11:00,20.8,0,54,1014,8.1,789,66,964.3
2019-09-17T12:00,22.5,0,49,1013.8,10.7,851,67,973
2019-09-17T13:00,24.3,0,43,1013.5,11.9,845,98,924.1
2019-09-17T14:00,24.9,0,39,1013,14.9,779,102,893.8
2019-09-17T15:00,24.4,0,37,1012.4,16.1,666,56,929.4
2019-09-17T16:00,23.4,0,39,1012.1,15.2,493,63,839.8
2019-09-17T17:00,21.8,0,45,1012,14.8,279,56,667
2019-09-17T18:00,20.3,10,55,1011.7,13.8,40,26,90.1
2019-09-17T19:00,19,10,58,1011.7,10.6,0,0,0
2019-09-17T20:00,18,4,67,1011.9,7.6,0,0,0
2019-09-17T21:00,17.4,2,71,1011.9,5.7,0,0,0
2019-09-17T22:00,16.7,2,77,1011.5,3.6,0,0,0
2019-09-17T23:00,16.2,9,80,1011.3,1.8,0,0,0
2019-09-18T00:00,15.9,2,79,1011.1,2.5,0,0,0
2019-09-18T01:00,15.5,6,78,1011,3.8,0,0,0
2019-09-18T02:00,15.1,35,80,1010.8,2.9,0,0,0
2019-09-18T03:00,15.4,59,80,1010.3,3.1,0,0,0
2019-09-18T04:00,16.1,76,78,1010,3.3,0,0,0
2019-09-18T05:00,16.9,73,83,1009.9,9.4,0,0,0
2019-09-18T06:00,17,56,80,1010.2,8.4,0,0,0
2019-09-18T07:00,18,69,77,1010.7,6.2,24,24,0
2019-09-18T08:00,18.9,73,77,1010.9,4,55,55,0
2019-09-18T09:00,19.3,69,76,1011.2,4.7,144,144,0
2019-09-18T10:00,21.8,52,76,1011.2,0.8,328,328,0
2019-09-18T11:00,20.5,56,74,1011.2,4.6,492,294,265.3
2019-09-18T12:00,21.3,69,72,1011,3.6,626,340,356.6
2019-09-18T13:00,22.4,56,67,1010.6,10.3,427,427,0
2019-09-18T14:00,22.4,44,69,1010.3,12.5,324,324,0
2019-09-18T15:00,22.4,24,66,1010,14.8,222,222,0
2019-09-18T16:00,22.2,22,61,1009.9,13.4,111,111,0
2019-09-18T17:00,21.1,10,65,1009.9,14.1,217,151,200.5
2019-09-18T18:00,19.9,8,63,1009.8,10.7,32,23,58.9
2019-09-18T19:00,18.6,10,66,1009.8,8.4,0,0,0
2019-09-18T20:00,17.7,4,70,1010.1,10.4,0,0,0
2019-09-18T21:00,17,2,76,1010.3,7.6,0,0,0
2019-09-18T22:00,16.3,1,78,1010.3,5.8,0,0,0
2019-09-18T23:00,15.7,1,78,1010.2,5.4,0,0,0
2019-09-19T00:00,14.8,1,79,1010.2,5.5,0,0,0
2019-09-19T01:00,14.1,1,79,1010.2,4.9,0,0,0
2019-09-19T02:00,13.8,2,78,1009.9,3.9,0,0,0
2019-09-19T03:00,13.2,3,80,1009.6,5.2,0,0,0
2019-09-19T04:00,12.9,1,81,1009.6,4.3,0,0,0
2019-09-19T05:00,12.5,5,83,1009.6,5.6,0,0,0
2019-09-19T06:00,12.4,17,82,1010.1,6.9,0,0,0
2019-09-19T07:00,14.2,1,83,1010.6,2,87,16,496.7
2019-09-19T08:00,17.9,0,80,1011,0.5,281,56,725.2
2019-09-19T09:00,17.6,0,72,1011.2,2.8,481,79,820.1
2019-09-19T10:00,19.1,0,63,1011.2,6.6,651,103,859.3
2019-09-19T11:00,19.8,0,60,1011,8.7,777,71,950.4
2019-09-19T12:00,21.2,1,53,1010.8,11.2,839,68,965.9
2019-09-19T13:00,22.7,0,45,1010.2,9.5,841,68,966
2019-09-19T14:00,23.4,0,44,1009.8,10.7,776,68,945.7
2019-09-19T15:00,24.2,0,43,1009.3,12.3,651,66,904.2
2019-09-19T16:00,23.7,0,46,1009.3,12.6,473,63,816.5
2019-09-19T17:00,22.5,0,49,1009.3,11.6,261,55,635.8
2019-09-19T18:00,21.1,10,59,1009.1,12.6,22,17,33.3
2019-09-19T19:00,19.8,10,60,1009.1,11.3,0,0,0
2019-09-19T20:00,18.9,8,61,1009.3,5.7,0,0,0
2019-09-19T21:00,18.3,2,61,1009.5,4.3,0,0,0
2019-09-19T22:00,17.5,0,63,1009.6,4.7,0,0,0
2019-09-19T23:00,16.2,2,69,1009.4,5.8,0,0,0
2019-09-20T00:00,15.2,2,72,1009.8,5.4,0,0,0
2019-09-20T01:00,14.6,1,71,1009.9,2.9,0,0,0
2019-09-20T02:00,13.6,3,73,1009.6,4.7,0,0,0
2019-09-20T03:00,13.3,4,75,1009.3,3.4,0,0,0
2019-09-20T04:00,12.8,2,83,1009.2,2.9,0,0,0
2019-09-20T05:00,12.3,16,87,1009.7,4,0,0,0
2019-09-20T06:00,12.1,19,88,1010,7,0,0,0
2019-09-20T07:00,14.2,0,86,1010.3,3.2,82,22,424.1
2019-09-20T08:00,17.9,0,73,1010.7,3.3,282,40,787.4
2019-09-20T09:00,20,0,56,1011.1,4.3,481,52,880.7
2019-09-20T10:00,21.6,0,45,1011.1,4.9,648,59,928.3
2019-09-20T11:00,23.2,0,38,1011.1,6.2,772,64,957.7
2019-09-20T12:00,24.9,0,34,1010.8,9.4,833,67,964.3
2019-09-20T13:00,26.7,0,31,1010.1,10.8,831,69,957.2
2019-09-20T14:00,27.7,0,29,1009.6,12.3,766,68,938
2019-09-20T15:00,28.2,0,28,1009.2,12.6,643,66,898.5
2019-09-20T16:00,28.1,0,29,1008.8,12.8,467,63,812.7
2019-09-20T17:00,26.5,0,33,1008.5,10.6,254,55,624.2
2019-09-20T18:00,24.3,9,45,1008.7,11.6,11,10,6.8
2019-09-20T19:00,22.4,10,52,1008.9,10.2,0,0,0
2019-09-20T20:00,21,10,56,1009.3,3.1,0,0,0
2019-09-20T21:00,19.9,6,56,1009.6,6,0,0,0
2019-09-20T22:00,19.4,0,53,1009.4,5.9,0,0,0
2019-09-20T23:00,18.1,4,57,1009.4,4.8,0,0,0
2019-09-21T00:00,17.1,4,58,1009.6,3.5,0,0,0
2019-09-21T01:00,16.4,6,63,1009.8,3.3,0,0,0
2019-09-21T02:00,15.7,8,69,1009.9,5.2,0,0,0
