Actual_Power_Fixed,Pred_Ridge,Pred_RandomForest,Pred_XGBoost,Pred_MLP,Pred_LSTM,Pred_CNN,Pred_Transformer(Baseline),Pred_PiT-Net(Proposed)
1.6087903788666666,7.409918710581582,5.279897272611774,4.7020507,12.301421,2.5124125,4.391256,8.25261701309433,4.524439995567701
1.634190783133333,2.874207976201894,2.164471529869421,2.357126,2.54365,2.044213,0.6456822,2.695793735803642,1.6538792367413813
1.6388613806,1.493949537424215,1.611410510580328,1.2387199,2.5473611,1.6120162,1.3462021,1.2395352027154514,0.8760412335883339
1.6447813966,7.33189251487615,6.112448116222771,4.5104375,0.36776283,3.6209164,9.045563,7.4912678556855665,7.196860309603434
1.6461180206666668,1.186784458199625,2.091315997307692,1.9202929,3.7380583,1.4523467,3.261883,1.5365249307157205,0.7067514493251656
1.6660364223999995,0.0,0.471771287521703,0.98715097,1.4562376,1.0943849,0.0,1.7732419747324022,0.9294439792524468
1.7000424974,0.3805936265259932,0.8656488958213985,0.7456302,1.2134563,0.74452186,0.07890632,1.696135276005563,0.7920666847184427
1.7239918618,2.7958279543821023,2.2032728634578187,2.1936433,2.7164156,1.5536445,0.63937706,2.360756936570683,1.66211166445574
1.7307208733333332,4.432110701066008,5.9642892355244586,5.181915,3.5795438,5.379984,5.103435,6.013114401905595,5.596435920418307
1.7421722748,3.681616501240221,1.5944029865485847,3.1079538,3.2892547,1.5784377,0.2263178,2.684920501080653,1.9538403975319032
1.7578632544,7.108640533406178,5.271639074172451,6.182536,1.4127878,2.0818295,4.729561,8.73770209506801,5.940245324848807
1.760112856,1.7679145966466072,2.6365074277359035,1.4908102,0.18207835,0.16926242,1.1072685,2.712929089092965,1.286431493748995
1.7796103442,2.5570755921579225,1.229927671679518,1.8289008,4.5025787,3.081813,2.1839554,3.796292031678203,2.9416000048196587
1.7807191575333334,14.89553548832142,12.355252112384912,16.562393,11.898475,7.3345604,13.993073,12.821889447893351,13.29883870462764
1.7914965143999997,6.77843046574329,6.188293583199724,7.133256,0.33632073,3.584259,8.954417,7.50948726230284,7.47828520176982
1.8052037072,2.7515941205263483,3.949447775173623,4.4534364,1.9949434,2.1691682,8.70143,13.709665923774104,5.35615144498871
1.8241161204666667,1.2109864194928837,2.057882513489489,2.1833746,2.2557976,1.588516,0.3958071,3.1295429036017386,1.49373257529792
1.8627348393333327,6.938465204146245,5.589825343383202,8.661287,7.8093796,5.5392785,4.565849,6.156221219577547,6.655285443769525
1.8630468076666664,7.086711013525027,4.549850272055993,7.643036,3.2715619,3.3115628,4.7006927,6.828396972608506,3.4200151324232024
1.8976994284666664,0.2504119787212409,0.7264138522254437,0.96049476,0.69027543,1.519738,0.0,1.6145415507335483,0.6857955262318806
1.897988316533333,6.9021523631280415,6.09108641324587,7.9900346,7.5168924,1.4189917,5.603961,7.41962251281353,6.8483054692694125
